INSTANCE_ID, RestartSAT_B95_Time, RestartSAT_B95_opt, RestartSAT_B95_solved, RestartSAT_B95_PAR, INSTANCE_ID, glueminisat_2.2.5_Time, glueminisat_2.2.5_opt, glueminisat_2.2.5_solved, glueminisat_2.2.5_PAR, INSTANCE_ID, SAT09referencesolver:precosat_236_Time, SAT09referencesolver:precosat_236_opt, SAT09referencesolver:precosat_236_solved, SAT09referencesolver:precosat_236_PAR, INSTANCE_ID, minisathack:cir_minisat_2011-05-13\(simp\)_Time, minisathack:cir_minisat_2011-05-13\(simp\)_opt, minisathack:cir_minisat_2011-05-13\(simp\)_solved, minisathack:cir_minisat_2011-05-13\(simp\)_PAR, INSTANCE_ID, minisathackreference:minisat_2.2.0_Time, minisathackreference:minisat_2.2.0_opt, minisathackreference:minisat_2.2.0_solved, minisathackreference:minisat_2.2.0_PAR, INSTANCE_ID, minisathack:EBMiniSAT_2011-03-02_Time, minisathack:EBMiniSAT_2011-03-02_opt, minisathack:EBMiniSAT_2011-03-02_solved, minisathack:EBMiniSAT_2011-03-02_PAR, INSTANCE_ID, minisathack:contrasat_2011-03-02_Time, minisathack:contrasat_2011-03-02_opt, minisathack:contrasat_2011-03-02_solved, minisathack:contrasat_2011-03-02_PAR, INSTANCE_ID, minisathack:LR_GL_SHR_2011-03-02_Time, minisathack:LR_GL_SHR_2011-03-02_opt, minisathack:LR_GL_SHR_2011-03-02_solved, minisathack:LR_GL_SHR_2011-03-02_PAR, INSTANCE_ID, minisathack:MiniSAT_2.2.0-agile-26_Time, minisathack:MiniSAT_2.2.0-agile-26_opt, minisathack:MiniSAT_2.2.0-agile-26_solved, minisathack:MiniSAT_2.2.0-agile-26_PAR, INSTANCE_ID, SAT09referencesolver:glucose_1.0_Time, SAT09referencesolver:glucose_1.0_opt, SAT09referencesolver:glucose_1.0_solved, SAT09referencesolver:glucose_1.0_PAR, INSTANCE_ID, glucose_2_Time, glucose_2_opt, glucose_2_solved, glucose_2_PAR, INSTANCE_ID, EBGlucose_1.0_Time, EBGlucose_1.0_opt, EBGlucose_1.0_solved, EBGlucose_1.0_PAR, INSTANCE_ID, Lingeling_587f\(fixed\)_Time, Lingeling_587f\(fixed\)_opt, Lingeling_587f\(fixed\)_solved, Lingeling_587f\(fixed\)_PAR, INSTANCE_ID, minisathack:minisat_psm_2011-04-01_Time, minisathack:minisat_psm_2011-04-01_opt, minisathack:minisat_psm_2011-04-01_solved, minisathack:minisat_psm_2011-04-01_PAR, INSTANCE_ID, ppfolio_par_Time, ppfolio_par_opt, ppfolio_par_solved, ppfolio_par_PAR, INSTANCE_ID, Lingeling_587_Time, Lingeling_587_opt, Lingeling_587_solved, Lingeling_587_PAR, INSTANCE_ID, CryptoMiniSat_Strange-Night2-st\(fixed\)_Time, CryptoMiniSat_Strange-Night2-st\(fixed\)_opt, CryptoMiniSat_Strange-Night2-st\(fixed\)_solved, CryptoMiniSat_Strange-Night2-st\(fixed\)_PAR, INSTANCE_ID, rcl_2011-04-01_Time, rcl_2011-04-01_opt, rcl_2011-04-01_solved, rcl_2011-04-01_PAR, INSTANCE_ID, MPhaseSAT64_2011-05-14\(fixed\)_Time, MPhaseSAT64_2011-05-14\(fixed\)_opt, MPhaseSAT64_2011-05-14\(fixed\)_solved, MPhaseSAT64_2011-05-14\(fixed\)_PAR, INSTANCE_ID, claspmt_2.0-R4095_Time, claspmt_2.0-R4095_opt, claspmt_2.0-R4095_solved, claspmt_2.0-R4095_PAR, INSTANCE_ID, SAT09referencesolver:ManySAT1.1_aimd1/2009-03-20_Time, SAT09referencesolver:ManySAT1.1_aimd1/2009-03-20_opt, SAT09referencesolver:ManySAT1.1_aimd1/2009-03-20_solved, SAT09referencesolver:ManySAT1.1_aimd1/2009-03-20_PAR, INSTANCE_ID, claspmt_2.0-R4095-patched\(fixed\)_Time, claspmt_2.0-R4095-patched\(fixed\)_opt, claspmt_2.0-R4095-patched\(fixed\)_solved, claspmt_2.0-R4095-patched\(fixed\)_PAR, INSTANCE_ID, Plingeling_587_Time, Plingeling_587_opt, Plingeling_587_solved, Plingeling_587_PAR, INSTANCE_ID, Plingeling_587f\(fixed\)_Time, Plingeling_587f\(fixed\)_opt, Plingeling_587f\(fixed\)_solved, Plingeling_587f\(fixed\)_PAR, INSTANCE_ID, CryptoMiniSat_Strange-Night-2-mt_Time, CryptoMiniSat_Strange-Night-2-mt_opt, CryptoMiniSat_Strange-Night-2-mt_solved, CryptoMiniSat_Strange-Night-2-mt_PAR, INSTANCE_ID, CryptoMiniSat_Strange-Night-2-mt\(fixed\)_Time, CryptoMiniSat_Strange-Night-2-mt\(fixed\)_opt, CryptoMiniSat_Strange-Night-2-mt\(fixed\)_solved, CryptoMiniSat_Strange-Night-2-mt\(fixed\)_PAR, INSTANCE_ID, borg-sat_11.03.02-seq-industrial\(fixed\)_Time, borg-sat_11.03.02-seq-industrial\(fixed\)_opt, borg-sat_11.03.02-seq-industrial\(fixed\)_solved, borg-sat_11.03.02-seq-industrial\(fixed\)_PAR, INSTANCE_ID, Coach-SAT-Portfolio_2011-03-18_Time, Coach-SAT-Portfolio_2011-03-18_opt, Coach-SAT-Portfolio_2011-03-18_solved, Coach-SAT-Portfolio_2011-03-18_PAR, INSTANCE_ID, QuteRSat_2011-05-12\(fixed\)_Time, QuteRSat_2011-05-12\(fixed\)_opt, QuteRSat_2011-05-12\(fixed\)_solved, QuteRSat_2011-05-12\(fixed\)_PAR, INSTANCE_ID, borg-sat_11.03.02-par-industrial\(fixed\)_Time, borg-sat_11.03.02-par-industrial\(fixed\)_opt, borg-sat_11.03.02-par-industrial\(fixed\)_solved, borg-sat_11.03.02-par-industrial\(fixed\)_PAR, INSTANCE_ID, borg-sat_11.03.02-industrial_Time, borg-sat_11.03.02-industrial_opt, borg-sat_11.03.02-industrial_solved, borg-sat_11.03.02-industrial_PAR
258, 1.15682, 1, 1.16162, 999, 258, 1.24181, 1, 1.24244, 999, 258, 5.50216, 1, 5.53406, 999, 258, 1.65475, 1, 1.65535, 999, 258, 0.960853, 1, 0.965821, 999, 258, 1.07583, 1, 1.07653, 999, 258, 1.00585, 1, 1.00723, 999, 258, 1.12383, 1, 1.12669, 999, 258, 0.957853, 1, 0.960921, 999, 258, 2.03269, 1, 2.03267, 999, 258, 1.59076, 1, 1.59197, 999, 258, 1.63275, 1, 1.63477, 999, 258, 3.76943, 1, 3.7828, 999, 258, 2.04069, 1, 2.04121, 999, 258, 7.85381, 1, 1.28134, 999, 258, 3.77842, 1, 3.79292, 999, 258, 9.50755, 1, 9.51265, 999, 258, 1.80272, 1, 2.00485, 999, 258, 5.02823, 1, 5.02948, 999, 258, 6.85896, 1, 6.22252, 999, 258, 2.44663, 1, 1.9767, 999, 258, 6.75597, 1, 6.23364, 999, 258, 6.28304, 1, 1.9656, 999, 258, 6.77897, 1, 2.12881, 999, 258, 116.106, 1, 15.5262, 999, 258, 108.283, 1, 14.5617, 999, 258, 30.0734, 1, 42.0187, 999, 258, 36.93, 1, 37.0317, 999, 258, 10.5434, 1, 10.5445, 999, 258, 36.5854, 1, 30.1079, 999, 258, 41.7636, 1, 31.5311, 999
259, 2609.76, 1, 2609.81, 999, 259, 5000.07, 0, 5000.02, 999, 259, 3076.78, 1, 3076.79, 999, 259, 2549.89, 1, 2549.9, 999, 259, 5000.16, 0, 5000.21, 999, 259, 3254.49, 1, 3254.39, 999, 259, 5000.05, 0, 4999.93, 999, 259, 5000.18, 0, 5000.0, 999, 259, 5000.14, 0, 5000.02, 999, 259, 2893.27, 1, 2893.17, 999, 259, 3308.7, 1, 3308.6, 999, 259, 5000.02, 0, 5000.01, 999, 259, 2432.96, 1, 2432.94, 999, 259, 2601.04, 1, 2600.97, 999, 259, 15216.7, 1, 1904.17, 999, 259, 2464.5, 1, 2464.49, 999, 259, 2266.38, 1, 2266.41, 999, 259, 4071.63, 1, 4071.47, 999, 259, 2102.85, 1, 2102.79, 999, 259, 15883.0, 1, 2250.61, 999, 259, 9881.65, 1, 2475.97, 999, 259, 22276.5, 1, 3085.69, 999, 259, 16009.4, 1, 2006.32, 999, 259, 11713.1, 1, 1470.0, 999, 259, 10364.9, 1, 1297.64, 999, 259, 9798.46, 1, 1231.85, 999, 259, 5000.02, 0, 5000.36, 999, 259, 5000.04, 0, 5000.02, 999, 259, 2464.24, 1, 2464.2, 999, 259, 38314.3, 0, 4910.43, 999, 259, 7340.75, 1, 1024.49, 999
260, 351.195, 2, 351.186, 999, 260, 312.699, 2, 312.692, 999, 260, 240.704, 2, 240.699, 999, 260, 439.287, 2, 439.276, 999, 260, 402.269, 2, 402.277, 999, 260, 293.909, 2, 293.921, 999, 260, 311.448, 2, 311.443, 999, 260, 504.753, 2, 504.729, 999, 260, 403.722, 2, 403.712, 999, 260, 471.245, 2, 471.238, 999, 260, 403.269, 2, 403.26, 999, 260, 257.519, 2, 257.517, 999, 260, 173.435, 2, 173.431, 999, 260, 309.123, 2, 309.125, 999, 260, 1977.49, 2, 248.829, 999, 260, 173.583, 2, 173.577, 999, 260, 374.307, 2, 374.295, 999, 260, 413.926, 2, 413.92, 999, 260, 361.994, 2, 362.054, 999, 260, 1441.36, 2, 336.933, 999, 260, 491.287, 2, 126.384, 999, 260, 1315.71, 2, 342.874, 999, 260, 936.926, 2, 119.402, 999, 260, 988.027, 2, 126.091, 999, 260, 2071.46, 2, 259.699, 999, 260, 2256.89, 2, 295.284, 999, 260, 612.922, 2, 624.293, 999, 260, 1127.74, 2, 1128.46, 999, 260, 389.203, 2, 389.217, 999, 260, 2202.34, 2, 377.361, 999, 260, 2097.17, 2, 328.062, 999
261, 62.6455, 2, 62.6555, 999, 261, 37.5393, 2, 37.5422, 999, 261, 58.5941, 2, 58.5959, 999, 261, 47.0678, 2, 47.0675, 999, 261, 32.3341, 2, 32.3338, 999, 261, 41.8136, 2, 41.8131, 999, 261, 43.4894, 2, 43.4886, 999, 261, 37.2303, 2, 37.2291, 999, 261, 32.651, 2, 32.6523, 999, 261, 35.9225, 2, 35.9239, 999, 261, 34.6277, 2, 34.6289, 999, 261, 31.6162, 2, 31.6198, 999, 261, 38.0582, 2, 38.0575, 999, 261, 64.4702, 2, 64.4782, 999, 261, 309.07, 2, 39.0854, 999, 261, 38.3972, 2, 38.3998, 999, 261, 112.734, 2, 112.739, 999, 261, 41.2637, 2, 41.2705, 999, 261, 58.3001, 2, 58.3174, 999, 261, 267.996, 2, 118.821, 999, 261, 111.398, 2, 30.1502, 999, 261, 252.202, 2, 118.786, 999, 261, 173.11, 2, 23.1772, 999, 261, 199.481, 2, 26.5636, 999, 261, 577.162, 2, 72.4979, 999, 261, 587.593, 2, 73.8652, 999, 261, 99.5059, 2, 99.7203, 999, 261, 136.63, 2, 136.991, 999, 261, 61.5746, 2, 61.5761, 999, 261, 464.771, 2, 100.048, 999, 261, 474.246, 2, 100.426, 999
262, 4.06338, 2, 4.06423, 999, 262, 4.70828, 2, 4.70816, 999, 262, 17.2384, 2, 17.2382, 999, 262, 6.37203, 2, 6.37294, 999, 262, 5.40918, 2, 5.42061, 999, 262, 4.28835, 2, 4.28871, 999, 262, 5.98109, 2, 5.98344, 999, 262, 6.02308, 2, 6.02343, 999, 262, 5.54316, 2, 5.54458, 999, 262, 9.05362, 2, 9.0904, 999, 262, 5.59115, 2, 5.59763, 999, 262, 5.9421, 2, 5.94355, 999, 262, 8.58269, 2, 8.58299, 999, 262, 3.9144, 2, 4.45649, 999, 262, 64.1312, 2, 8.63297, 999, 262, 8.60069, 2, 8.60131, 999, 262, 18.7731, 2, 18.7734, 999, 262, 9.11561, 2, 9.16092, 999, 262, 9.68353, 2, 9.68805, 999, 262, 29.2356, 2, 25.5834, 999, 262, 13.048, 2, 6.13702, 999, 262, 26.525, 2, 23.9363, 999, 262, 31.9511, 2, 7.01939, 999, 262, 30.3334, 2, 6.8254, 999, 262, 203.255, 2, 28.4035, 999, 262, 200.867, 2, 27.361, 999, 262, 120.909, 2, 121.409, 999, 262, 116.32, 2, 116.473, 999, 262, 22.1616, 2, 22.1628, 999, 262, 189.267, 2, 114.191, 999, 262, 146.56, 2, 108.086, 999
263, 67.0378, 1, 67.0389, 999, 263, 51.8291, 1, 51.8285, 999, 263, 83.1724, 1, 83.2084, 999, 263, 85.273, 1, 85.2803, 999, 263, 79.7029, 1, 79.7017, 999, 263, 14.2698, 1, 14.2712, 999, 263, 52.2551, 1, 52.2541, 999, 263, 75.4845, 1, 75.4894, 999, 263, 78.733, 1, 78.7334, 999, 263, 42.0846, 1, 42.0851, 999, 263, 63.9893, 1, 63.9954, 999, 263, 35.1097, 1, 35.1152, 999, 263, 50.2214, 1, 50.2517, 999, 263, 54.8447, 1, 54.843, 999, 263, 363.16, 1, 45.8434, 999, 263, 56.8963, 1, 56.9133, 999, 263, 63.3404, 1, 63.346, 999, 263, 33.18, 1, 33.2194, 999, 263, 127.202, 1, 127.199, 999, 263, 366.748, 1, 104.677, 999, 263, 199.704, 1, 52.3523, 999, 263, 178.495, 1, 86.46, 999, 263, 197.651, 1, 26.4424, 999, 263, 179.973, 1, 24.0477, 999, 263, 361.208, 1, 45.3817, 999, 263, 511.511, 1, 76.5208, 999, 263, 215.375, 1, 228.043, 999, 263, 108.53, 1, 108.734, 999, 263, 61.8726, 1, 61.8722, 999, 263, 581.376, 1, 107.569, 999, 263, 529.142, 1, 102.004, 999
264, 560.161, 1, 560.236, 999, 264, 510.005, 1, 510.007, 999, 264, 345.038, 1, 345.09, 999, 264, 714.409, 1, 714.387, 999, 264, 365.103, 1, 365.098, 999, 264, 410.919, 1, 410.906, 999, 264, 280.967, 1, 281.012, 999, 264, 488.525, 1, 488.503, 999, 264, 377.53, 1, 377.521, 999, 264, 646.046, 1, 646.036, 999, 264, 351.51, 1, 351.504, 999, 264, 1009.9, 1, 1009.9, 999, 264, 245.772, 1, 245.817, 999, 264, 474.105, 1, 474.102, 999, 264, 1404.37, 1, 176.241, 999, 264, 246.651, 1, 246.686, 999, 264, 414.992, 1, 414.988, 999, 264, 687.37, 1, 687.398, 999, 264, 330.152, 1, 330.146, 999, 264, 1677.5, 1, 370.433, 999, 264, 547.454, 1, 140.665, 999, 264, 2207.24, 1, 459.246, 999, 264, 1252.81, 1, 159.114, 999, 264, 1320.0, 1, 167.826, 999, 264, 2493.94, 1, 313.659, 999, 264, 2408.87, 1, 309.32, 999, 264, 799.004, 1, 814.689, 999, 264, 1637.54, 1, 1637.68, 999, 264, 411.806, 1, 411.799, 999, 264, 2695.47, 1, 404.455, 999, 264, 2491.39, 1, 380.398, 999
265, 3228.41, 2, 3228.33, 999, 265, 2343.35, 2, 2343.3, 999, 265, 2663.29, 2, 2663.21, 999, 265, 5000.15, 0, 5000.0, 999, 265, 5000.15, 0, 5000.0, 999, 265, 5000.17, 0, 4999.99, 999, 265, 4734.67, 2, 4734.55, 999, 265, 4260.33, 2, 4260.22, 999, 265, 5000.2, 0, 5000.23, 999, 265, 5000.1, 0, 5000.02, 999, 265, 2565.14, 2, 2565.07, 999, 265, 5000.08, 0, 5005.61, 999, 265, 1803.04, 2, 1802.99, 999, 265, 5000.05, 0, 5000.02, 999, 265, 24453.7, 2, 3059.57, 999, 265, 1827.79, 2, 1827.73, 999, 265, 1910.73, 2, 1910.68, 999, 265, 5000.01, 0, 4999.91, 999, 265, 3856.36, 2, 3856.28, 999, 265, 17150.5, 2, 2457.45, 999, 265, 6235.05, 2, 1563.24, 999, 265, 15989.5, 2, 2297.2, 999, 265, 12637.4, 2, 1584.13, 999, 265, 16068.4, 2, 2015.47, 999, 265, 12995.0, 2, 1626.32, 999, 265, 12273.0, 2, 1538.13, 999, 265, 2445.05, 2, 2442.37, 999, 265, 5000.05, 0, 5000.42, 999, 265, 1428.89, 2, 1428.85, 999, 265, 22886.6, 2, 2974.25, 999, 265, 33541.8, 2, 4306.96, 999
266, 781.016, 2, 780.995, 999, 266, 471.026, 2, 471.032, 999, 266, 1830.76, 2, 1830.72, 999, 266, 3300.58, 2, 3300.47, 999, 266, 2064.84, 2, 2064.79, 999, 266, 1408.17, 2, 1408.15, 999, 266, 1293.32, 2, 1293.3, 999, 266, 1415.69, 2, 1415.65, 999, 266, 2072.22, 2, 2072.17, 999, 266, 1152.85, 2, 1152.82, 999, 266, 486.148, 2, 486.147, 999, 266, 851.657, 2, 851.64, 999, 266, 616.058, 2, 616.045, 999, 266, 914.607, 2, 914.681, 999, 266, 4718.35, 2, 591.934, 999, 266, 615.548, 2, 615.533, 999, 266, 399.381, 2, 399.372, 999, 266, 2492.59, 2, 2492.52, 999, 266, 1042.67, 2, 1042.65, 999, 266, 5712.55, 2, 1115.34, 999, 266, 2141.12, 2, 540.323, 999, 266, 7280.84, 2, 1297.15, 999, 266, 2780.49, 2, 350.874, 999, 266, 2631.98, 2, 332.576, 999, 266, 2554.63, 2, 323.981, 999, 266, 2649.71, 2, 335.723, 999, 266, 538.938, 2, 550.44, 999, 266, 3294.53, 2, 3294.75, 999, 266, 335.143, 2, 335.138, 999, 266, 3870.99, 2, 588.463, 999, 266, 3734.58, 2, 570.365, 999
267, 356.17, 1, 356.16, 999, 267, 602.449, 1, 602.436, 999, 267, 147.851, 1, 147.917, 999, 267, 532.858, 1, 532.847, 999, 267, 340.583, 1, 340.583, 999, 267, 228.247, 1, 228.26, 999, 267, 224.914, 1, 224.92, 999, 267, 448.455, 1, 448.44, 999, 267, 345.317, 1, 345.31, 999, 267, 377.45, 1, 377.44, 999, 267, 373.118, 1, 373.134, 999, 267, 500.423, 1, 503.118, 999, 267, 215.296, 1, 215.334, 999, 267, 406.138, 1, 406.195, 999, 267, 914.645, 1, 115.068, 999, 267, 216.36, 1, 216.391, 999, 267, 209.846, 1, 209.86, 999, 267, 223.779, 1, 223.79, 999, 267, 228.788, 1, 228.786, 999, 267, 821.735, 1, 190.974, 999, 267, 312.244, 1, 82.9445, 999, 267, 956.759, 1, 200.605, 999, 267, 780.682, 1, 100.8, 999, 267, 852.747, 1, 109.612, 999, 267, 802.946, 1, 111.621, 999, 267, 1272.84, 1, 163.566, 999, 267, 335.116, 1, 335.119, 999, 267, 1184.79, 1, 1185.13, 999, 267, 109.921, 1, 109.92, 999, 267, 883.19, 1, 192.418, 999, 267, 793.872, 1, 181.827, 999
268, 39.392, 2, 39.4148, 999, 268, 89.7264, 2, 89.7363, 999, 268, 39.615, 2, 39.6156, 999, 268, 48.0167, 2, 48.0206, 999, 268, 40.9788, 2, 40.9809, 999, 268, 45.4501, 2, 45.4493, 999, 268, 39.273, 2, 39.2728, 999, 268, 55.8105, 2, 55.8086, 999, 268, 41.9766, 2, 41.9765, 999, 268, 55.8455, 2, 55.8451, 999, 268, 46.9139, 2, 46.9111, 999, 268, 67.6047, 2, 67.6069, 999, 268, 38.1652, 2, 38.166, 999, 268, 41.5427, 2, 41.5632, 999, 268, 229.237, 2, 29.0663, 999, 268, 38.2622, 2, 38.2634, 999, 268, 86.0949, 2, 86.0974, 999, 268, 58.4941, 2, 58.5198, 999, 268, 56.6904, 2, 56.6893, 999, 268, 271.593, 2, 152.911, 999, 268, 74.8086, 2, 21.7597, 999, 268, 239.227, 2, 136.281, 999, 268, 163.292, 2, 22.2388, 999, 268, 178.236, 2, 24.1304, 999, 268, 413.22, 2, 51.9511, 999, 268, 377.103, 2, 47.5953, 999, 268, 109.694, 2, 121.524, 999, 268, 137.42, 2, 137.544, 999, 268, 73.3578, 2, 73.3566, 999, 268, 506.424, 2, 112.196, 999, 268, 505.3, 2, 110.76, 999
269, 2638.07, 1, 2638.0, 999, 269, 1465.14, 1, 1465.11, 999, 269, 3155.97, 1, 3155.96, 999, 269, 682.661, 1, 682.673, 999, 269, 2742.59, 1, 2742.53, 999, 269, 4010.27, 1, 4010.14, 999, 269, 2299.54, 1, 2299.51, 999, 269, 5000.17, 0, 4999.94, 999, 269, 3130.92, 1, 3130.88, 999, 269, 2133.72, 1, 2133.67, 999, 269, 803.443, 1, 803.427, 999, 269, 2447.44, 1, 2447.41, 999, 269, 1401.06, 1, 1401.09, 999, 269, 987.324, 1, 987.321, 999, 269, 9536.75, 1, 1193.81, 999, 269, 1397.37, 1, 1397.41, 999, 269, 627.861, 1, 627.862, 999, 269, 4178.19, 1, 4178.04, 999, 269, 2072.9, 1, 2072.85, 999, 269, 9661.89, 1, 1622.19, 999, 269, 5289.16, 1, 1327.63, 999, 269, 5294.56, 1, 1041.87, 999, 269, 8049.73, 1, 1010.15, 999, 269, 4228.81, 1, 532.903, 999, 269, 4457.56, 1, 558.419, 999, 269, 4175.03, 1, 523.772, 999, 269, 1401.91, 1, 1406.96, 999, 269, 4033.26, 1, 4033.35, 999, 269, 608.162, 1, 608.136, 999, 269, 6256.06, 1, 888.633, 999, 269, 5394.67, 1, 780.11, 999
270, 3.84142, 1, 3.84453, 999, 270, 3.10453, 1, 3.10626, 999, 270, 17.3674, 1, 17.438, 999, 270, 3.10853, 1, 3.10855, 999, 270, 4.83726, 1, 4.83792, 999, 270, 3.98639, 1, 3.98838, 999, 270, 3.90341, 1, 3.90357, 999, 270, 3.2635, 1, 3.27644, 999, 270, 4.81227, 1, 4.81229, 999, 270, 7.72083, 1, 7.73304, 999, 270, 3.74043, 1, 3.7423, 999, 270, 4.92725, 1, 4.92818, 999, 270, 7.8708, 1, 7.95184, 999, 270, 6.21505, 1, 6.21848, 999, 270, 42.0596, 1, 5.95831, 999, 270, 7.9088, 1, 7.94752, 999, 270, 18.0852, 1, 18.096, 999, 270, 6.32904, 1, 6.77193, 999, 270, 8.64968, 1, 8.65019, 999, 270, 25.4041, 1, 22.6672, 999, 270, 6.69298, 1, 4.48277, 999, 270, 25.1902, 1, 22.6183, 999, 270, 20.6229, 1, 6.17409, 999, 270, 20.2249, 1, 5.51073, 999, 270, 200.361, 1, 27.7401, 999, 270, 195.776, 1, 27.3761, 999, 270, 120.138, 1, 132.007, 999, 270, 114.35, 1, 114.475, 999, 270, 21.7437, 1, 21.7478, 999, 270, 187.901, 1, 118.845, 999, 270, 170.037, 1, 119.171, 999
271, 5000.05, 0, 4999.93, 999, 271, 4928.99, 2, 4928.85, 999, 271, 2169.13, 2, 2169.12, 999, 271, 5000.09, 0, 5000.15, 999, 271, 5000.1, 0, 4999.96, 999, 271, 5000.07, 0, 4999.95, 999, 271, 5000.1, 0, 5000.03, 999, 271, 3967.26, 2, 3967.15, 999, 271, 5000.07, 0, 4999.96, 999, 271, 5000.01, 0, 4999.92, 999, 271, 5000.04, 0, 5000.01, 999, 271, 5000.04, 0, 4999.91, 999, 271, 2123.23, 2, 2123.18, 999, 271, 5000.11, 0, 5000.02, 999, 271, 22308.3, 2, 2790.73, 999, 271, 2128.96, 2, 2128.87, 999, 271, 3281.6, 2, 3281.68, 999, 271, 5000.1, 0, 5000.01, 999, 271, 3478.73, 2, 3478.6, 999, 271, 5601.71, 0, 717.153, 999, 271, 20381.7, 0, 5100.02, 999, 271, 40001.6, 0, 5029.14, 999, 271, 8485.26, 2, 1063.44, 999, 271, 8818.12, 2, 1105.37, 999, 271, 12487.7, 2, 1566.79, 999, 271, 13641.0, 2, 1710.88, 999, 271, 5000.01, 0, 5013.16, 999, 271, 4975.17, 2, 4975.25, 999, 271, 2293.16, 2, 2293.1, 999, 271, 28846.3, 0, 3675.05, 999, 271, 27588.8, 0, 3516.16, 999
272, 5000.1, 0, 4999.94, 999, 272, 5000.07, 0, 4999.92, 999, 272, 5000.03, 0, 4999.92, 999, 272, 5000.08, 0, 4999.93, 999, 272, 5000.06, 0, 4999.93, 999, 272, 5000.11, 0, 4999.93, 999, 272, 5000.09, 0, 5000.03, 999, 272, 5000.07, 0, 4999.83, 999, 272, 5000.07, 0, 5000.04, 999, 272, 5000.1, 0, 5000.02, 999, 272, 5000.0, 0, 5000.11, 999, 272, 5000.06, 0, 4999.91, 999, 272, 5000.07, 0, 4999.92, 999, 272, 5000.03, 0, 4999.92, 999, 272, 40000.5, 0, 5003.72, 999, 272, 5000.07, 0, 4999.92, 999, 272, 5000.07, 0, 5000.36, 999, 272, 5000.07, 0, 5000.01, 999, 272, 5000.04, 0, 4999.92, 999, 272, 40001.2, 0, 5005.67, 999, 272, 20393.9, 0, 5100.02, 999, 272, 40001.5, 0, 5011.42, 999, 272, 40000.3, 0, 5003.97, 999, 272, 40000.3, 0, 5006.37, 999, 272, 40000.9, 0, 5005.23, 999, 272, 40000.5, 0, 5010.35, 999, 272, 5000.01, 0, 5012.86, 999, 272, 5000.04, 0, 5000.43, 999, 272, 5000.1, 0, 4999.95, 999, 272, 39748.6, 0, 5001.05, 999, 272, 40000.7, 0, 5032.07, 999
273, 5000.07, 0, 4999.92, 999, 273, 5000.09, 0, 5000.01, 999, 273, 5000.03, 0, 4999.92, 999, 273, 5000.1, 0, 4999.92, 999, 273, 5000.05, 0, 4999.92, 999, 273, 5000.04, 0, 4999.92, 999, 273, 5000.1, 0, 5000.03, 999, 273, 5000.05, 0, 4999.82, 999, 273, 5000.07, 0, 4999.93, 999, 273, 5000.1, 0, 5000.02, 999, 273, 5000.01, 0, 4999.91, 999, 273, 5000.12, 0, 5000.01, 999, 273, 5000.12, 0, 5000.02, 999, 273, 5000.11, 0, 5000.02, 999, 273, 40000.3, 0, 5003.52, 999, 273, 5000.03, 0, 4999.91, 999, 273, 5000.04, 0, 4999.93, 999, 273, 5000.01, 0, 4999.91, 999, 273, 5000.06, 0, 5000.02, 999, 273, 40000.8, 0, 5004.49, 999, 273, 20398.4, 0, 5100.02, 999, 273, 40000.3, 0, 5006.49, 999, 273, 40000.5, 0, 5003.75, 999, 273, 40000.3, 0, 5005.86, 999, 273, 40000.6, 0, 5004.79, 999, 273, 40000.9, 0, 5006.88, 999, 273, 5000.05, 0, 5012.96, 999, 273, 5000.06, 0, 5000.13, 999, 273, 5000.09, 0, 4999.94, 999, 273, 42043.4, 0, 4997.72, 999, 273, 40000.3, 0, 5016.44, 999
274, 1103.2, 2, 1103.17, 999, 274, 2886.62, 2, 2886.5, 999, 274, 2240.44, 2, 2240.41, 999, 274, 5000.1, 0, 4999.94, 999, 274, 1943.93, 2, 1943.88, 999, 274, 1691.84, 2, 1691.78, 999, 274, 5000.09, 0, 5000.13, 999, 274, 1058.67, 2, 1058.64, 999, 274, 1966.85, 2, 1966.88, 999, 274, 5000.07, 0, 5000.02, 999, 274, 5000.07, 0, 4999.91, 999, 274, 5000.01, 0, 4999.81, 999, 274, 3795.16, 2, 3795.07, 999, 274, 5000.02, 0, 4999.93, 999, 274, 20926.6, 2, 2617.85, 999, 274, 4059.89, 2, 4059.8, 999, 274, 2234.6, 2, 2234.64, 999, 274, 5000.1, 0, 5000.01, 999, 274, 5000.04, 0, 4999.92, 999, 274, 204.922, 0, 29.6296, 999, 274, 1269.89, 2, 324.186, 999, 274, 808.69, 2, 105.12, 999, 274, 21554.8, 2, 2697.84, 999, 274, 18632.2, 2, 2333.49, 999, 274, 10135.9, 2, 1289.54, 999, 274, 9573.03, 2, 1220.92, 999, 274, 5000.05, 0, 5001.46, 999, 274, 4994.82, 2, 4994.98, 999, 274, 5000.19, 0, 4999.99, 999, 274, 24646.3, 2, 3128.67, 999, 274, 19025.2, 2, 2424.47, 999
