INSTANCE_ID, EagleUP_1.565.350_Time, EagleUP_1.565.350_opt, EagleUP_1.565.350_solved, EagleUP_1.565.350_PAR, INSTANCE_ID, SAT09referencesolver:TNM_2009-03-22_Time, SAT09referencesolver:TNM_2009-03-22_opt, SAT09referencesolver:TNM_2009-03-22_solved, SAT09referencesolver:TNM_2009-03-22_PAR, INSTANCE_ID, sparrow2011_sparrow2011_ubcsat1.2_2011-03-02_Time, sparrow2011_sparrow2011_ubcsat1.2_2011-03-02_opt, sparrow2011_sparrow2011_ubcsat1.2_2011-03-02_solved, sparrow2011_sparrow2011_ubcsat1.2_2011-03-02_PAR, INSTANCE_ID, borg-sat_11.03.02-seq-random\(fixed\)_Time, borg-sat_11.03.02-seq-random\(fixed\)_opt, borg-sat_11.03.02-seq-random\(fixed\)_solved, borg-sat_11.03.02-seq-random\(fixed\)_PAR, INSTANCE_ID, adaptg2wsat2011_2011-03-02_Time, adaptg2wsat2011_2011-03-02_opt, adaptg2wsat2011_2011-03-02_solved, adaptg2wsat2011_2011-03-02_PAR, INSTANCE_ID, sattime2011_2011-03-02_Time, sattime2011_2011-03-02_opt, sattime2011_2011-03-02_solved, sattime2011_2011-03-02_PAR, INSTANCE_ID, ppfolio_seq_Time, ppfolio_seq_opt, ppfolio_seq_solved, ppfolio_seq_PAR, INSTANCE_ID, csls_pnorm-8cores_Time, csls_pnorm-8cores_opt, csls_pnorm-8cores_solved, csls_pnorm-8cores_PAR, INSTANCE_ID, Coach-SAT-Portfolio_2011-03-18_Time, Coach-SAT-Portfolio_2011-03-18_opt, Coach-SAT-Portfolio_2011-03-18_solved, Coach-SAT-Portfolio_2011-03-18_PAR, INSTANCE_ID, borg-sat_11.03.02-par-random\(fixed\)_Time, borg-sat_11.03.02-par-random\(fixed\)_opt, borg-sat_11.03.02-par-random\(fixed\)_solved, borg-sat_11.03.02-par-random\(fixed\)_PAR, INSTANCE_ID, ppfolio_par_Time, ppfolio_par_opt, ppfolio_par_solved, ppfolio_par_PAR, INSTANCE_ID, SAT09referencesolver:SATzilla2009_R_2009-03-22_Time, SAT09referencesolver:SATzilla2009_R_2009-03-22_opt, SAT09referencesolver:SATzilla2009_R_2009-03-22_solved, SAT09referencesolver:SATzilla2009_R_2009-03-22_PAR, INSTANCE_ID, MPhaseSAT_M_2011-02-16_Time, MPhaseSAT_M_2011-02-16_opt, MPhaseSAT_M_2011-02-16_solved, MPhaseSAT_M_2011-02-16_PAR, INSTANCE_ID, march_rw_2011-03-02_Time, march_rw_2011-03-02_opt, march_rw_2011-03-02_solved, march_rw_2011-03-02_PAR, INSTANCE_ID, SAT09referencesolver:march_hi_hi_Time, SAT09referencesolver:march_hi_hi_opt, SAT09referencesolver:march_hi_hi_solved, SAT09referencesolver:march_hi_hi_PAR, INSTANCE_ID, SAT09referencesolver:gnovelty+2_2009-03-22_Time, SAT09referencesolver:gnovelty+2_2009-03-22_opt, SAT09referencesolver:gnovelty+2_2009-03-22_solved, SAT09referencesolver:gnovelty+2_2009-03-22_PAR, INSTANCE_ID, borg-sat_11.03.02-random_Time, borg-sat_11.03.02-random_opt, borg-sat_11.03.02-random_solved, borg-sat_11.03.02-random_PAR
361, 5000.09, 0, 4999.91, 999, 361, 5000.09, 0, 5000.01, 999, 361, 5000.04, 0, 4999.81, 999, 361, 108.631, 2, 108.483, 999, 361, 5000.05, 0, 5000.02, 999, 361, 5000.11, 0, 5000.02, 999, 361, 553.393, 2, 553.375, 999, 361, 20074.8, 0, 2841.11, 999, 361, 164.05, 2, 164.12, 999, 361, 72.372, 2, 9.66663, 999, 361, 61.5006, 2, 7.70213, 999, 361, 75.8405, 2, 75.8472, 999, 361, 49.7014, 2, 49.6997, 999, 361, 7.58585, 2, 7.58548, 999, 361, 9.12661, 2, 9.13129, 999, 361, 5000.06, 0, 4999.91, 999, 361, 58.924, 2, 9.84464, 999
362, 2.82557, 1, 2.82616, 999, 362, 0.243962, 1, 0.2452, 999, 362, 16.5945, 1, 16.5948, 999, 362, 12.0992, 1, 12.3626, 999, 362, 1.51777, 1, 1.52255, 999, 362, 7.39787, 1, 7.39905, 999, 362, 6.604, 1, 6.6045, 999, 362, 2.18167, 1, 0.283822, 999, 362, 24.0593, 1, 24.4202, 999, 362, 4.88326, 1, 1.3985, 999, 362, 43.4984, 1, 5.44811, 999, 362, 4.51831, 1, 4.51852, 999, 362, 3.65444, 1, 3.65792, 999, 362, 5000.09, 0, 4999.95, 999, 362, 5000.1, 0, 4999.94, 999, 362, 4.32834, 1, 4.32874, 999, 362, 7.45487, 1, 1.67199, 999
363, 5000.02, 0, 4999.91, 999, 363, 5000.02, 0, 5000.01, 999, 363, 5000.06, 0, 4999.91, 999, 363, 109.672, 2, 109.495, 999, 363, 5000.06, 0, 4999.92, 999, 363, 5000.06, 0, 4999.92, 999, 363, 839.49, 2, 839.472, 999, 363, 20662.1, 0, 2901.56, 999, 363, 166.94, 2, 167.064, 999, 363, 94.0917, 2, 12.3898, 999, 363, 83.3853, 2, 10.4409, 999, 363, 337.273, 2, 337.274, 999, 363, 52.462, 2, 52.4641, 999, 363, 10.2464, 2, 10.2472, 999, 363, 11.2683, 2, 11.2678, 999, 363, 5000.04, 0, 4999.91, 999, 363, 77.4112, 2, 11.1994, 999
364, 5000.03, 0, 4999.91, 999, 364, 5000.03, 0, 4999.91, 999, 364, 5000.05, 0, 4999.91, 999, 364, 5000.04, 0, 4985.77, 999, 364, 5000.06, 0, 4999.92, 999, 364, 5000.05, 0, 4999.92, 999, 364, 5000.06, 0, 4999.91, 999, 364, 40000.6, 0, 5003.01, 999, 364, 5000.02, 0, 4999.92, 999, 364, 39826.8, 0, 4999.79, 999, 364, 39972.2, 0, 5000.02, 999, 364, 4998.38, 0, 4998.24, 999, 364, 5000.05, 0, 4999.94, 999, 364, 5000.1, 0, 4999.94, 999, 364, 5000.06, 0, 4999.93, 999, 364, 5000.03, 0, 4999.91, 999, 364, 40000.3, 0, 5016.55, 999
365, 5000.03, 0, 4999.91, 999, 365, 5000.1, 0, 5000.01, 999, 365, 5000.06, 0, 4999.91, 999, 365, 100.651, 2, 100.648, 999, 365, 5000.1, 0, 5000.02, 999, 365, 5000.02, 0, 4999.92, 999, 365, 4.13437, 2, 4.13716, 999, 365, 19687.4, 0, 2863.61, 999, 365, 10.05, 2, 10.1973, 999, 365, 2.87256, 2, 1.22249, 999, 365, 0.767882, 2, 0.260381, 999, 365, 32.793, 2, 32.7932, 999, 365, 8.24575, 2, 8.2966, 999, 365, 0.253961, 2, 0.253904, 999, 365, 0.276957, 2, 0.278732, 999, 365, 5000.04, 0, 4999.81, 999, 365, 2.24466, 2, 1.08382, 999
366, 5000.03, 0, 4999.91, 999, 366, 5000.07, 0, 4999.91, 999, 366, 5000.06, 0, 4999.91, 999, 366, 5000.05, 0, 4983.87, 999, 366, 5000.07, 0, 4999.92, 999, 366, 5000.12, 0, 5000.02, 999, 366, 5000.09, 0, 5000.01, 999, 366, 40000.6, 0, 5009.62, 999, 366, 5000.08, 0, 5000.02, 999, 366, 35229.6, 0, 5004.36, 999, 366, 39971.8, 0, 5000.02, 999, 366, 4998.39, 0, 4998.24, 999, 366, 5000.09, 0, 4999.94, 999, 366, 5000.11, 0, 4999.95, 999, 366, 5000.1, 0, 4999.94, 999, 366, 5000.07, 0, 4999.91, 999, 366, 40000.4, 0, 5017.66, 999
367, 0.771882, 1, 0.774815, 999, 367, 0.045992, 1, 0.046052, 999, 367, 0.036993, 1, 0.0372981, 999, 367, 2.39264, 1, 2.59909, 999, 367, 0.837872, 1, 0.839082, 999, 367, 0.05899, 1, 0.059243, 999, 367, 0.884865, 1, 0.887963, 999, 367, 1.16482, 1, 0.161101, 999, 367, 24.33, 1, 24.4497, 999, 367, 1.53977, 1, 0.854644, 999, 367, 0.285956, 1, 0.099025, 999, 367, 0.433933, 1, 0.434885, 999, 367, 1.08183, 1, 1.08359, 999, 367, 5000.12, 0, 4999.95, 999, 367, 5000.07, 0, 4999.94, 999, 367, 0.047991, 1, 0.0479119, 999, 367, 6.28504, 1, 1.5587, 999
368, 0.020995, 1, 0.0228329, 999, 368, 0.006998, 1, 0.00695604, 999, 368, 0.006998, 1, 0.00722997, 999, 368, 0.540917, 1, 0.796931, 999, 368, 0.006998, 1, 0.020647, 999, 368, 0.014997, 1, 0.017482, 999, 368, 2.50062, 1, 2.50191, 999, 368, 0.328949, 1, 0.0543811, 999, 368, 23.9914, 1, 24.0213, 999, 368, 3.34449, 0, 1.49113, 999, 368, 0.007998, 1, 0.010736, 999, 368, 0.007998, 1, 0.00827689, 999, 368, 0.754884, 1, 0.756464, 999, 368, 0.467928, 1, 0.467472, 999, 368, 0.517921, 1, 0.521945, 999, 368, 0.003999, 1, 0.00674001, 999, 368, 1.82272, 0, 1.29447, 999
369, 2.6246, 1, 2.62499, 999, 369, 21.4707, 1, 21.4707, 999, 369, 24.4583, 1, 24.4577, 999, 369, 698.28, 1, 695.578, 999, 369, 18.0772, 1, 18.0981, 999, 369, 1.9557, 1, 1.95673, 999, 369, 64.7682, 1, 64.7681, 999, 369, 1.66974, 1, 0.220625, 999, 369, 326.78, 1, 327.007, 999, 369, 1.9787, 1, 1.01304, 999, 369, 126.751, 1, 15.8652, 999, 369, 3.68844, 1, 3.68939, 999, 369, 1.25581, 1, 1.257, 999, 369, 5000.08, 0, 4999.94, 999, 369, 5000.08, 0, 4999.93, 999, 369, 1.9947, 1, 1.99524, 999, 369, 176.558, 1, 25.8763, 999
370, 5000.05, 0, 4999.91, 999, 370, 5000.1, 0, 5000.01, 999, 370, 5000.06, 0, 4999.91, 999, 370, 5000.11, 0, 4979.73, 999, 370, 5000.08, 0, 4999.92, 999, 370, 5000.1, 0, 5000.02, 999, 370, 5000.06, 0, 4999.91, 999, 370, 40000.3, 0, 5009.54, 999, 370, 5000.05, 0, 5000.02, 999, 370, 20694.7, 0, 2931.01, 999, 370, 39972.8, 0, 5000.02, 999, 370, 4998.67, 0, 4998.55, 999, 370, 5000.06, 0, 4999.92, 999, 370, 5000.09, 0, 4999.94, 999, 370, 5000.12, 0, 4999.93, 999, 370, 5000.03, 0, 4999.91, 999, 370, 21111.9, 0, 2651.11, 999
371, 5000.05, 0, 4999.91, 999, 371, 5000.08, 0, 4999.91, 999, 371, 5000.04, 0, 4999.91, 999, 371, 101.255, 2, 101.102, 999, 371, 5000.05, 0, 4999.92, 999, 371, 5000.11, 0, 5000.02, 999, 371, 3.9534, 2, 3.95348, 999, 371, 40000.6, 0, 5007.02, 999, 371, 8.63, 2, 8.74072, 999, 371, 1.68674, 0, 0.876713, 999, 371, 0.444931, 2, 0.151785, 999, 371, 31.3212, 2, 31.3203, 999, 371, 24.3633, 2, 24.3636, 999, 371, 0.144977, 2, 0.144687, 999, 371, 0.164974, 2, 0.171194, 999, 371, 5000.02, 0, 4999.91, 999, 371, 2.08968, 0, 1.04271, 999
372, 5000.09, 0, 4999.91, 999, 372, 5000.09, 0, 5000.01, 999, 372, 5000.05, 0, 4999.91, 999, 372, 5000.06, 0, 4983.97, 999, 372, 5000.07, 0, 4999.92, 999, 372, 5000.09, 0, 4999.92, 999, 372, 5000.1, 0, 5000.01, 999, 372, 40000.2, 0, 5009.32, 999, 372, 5000.02, 0, 4999.92, 999, 372, 35250.4, 0, 5010.5, 999, 372, 39972.2, 0, 5000.02, 999, 372, 4998.41, 0, 4998.25, 999, 372, 5000.06, 0, 4999.94, 999, 372, 5000.07, 0, 4999.95, 999, 372, 5000.1, 0, 4999.94, 999, 372, 5000.06, 0, 4999.91, 999, 372, 35909.3, 0, 5100.15, 999
373, 5000.02, 0, 5000.01, 999, 373, 5000.09, 0, 4999.91, 999, 373, 5000.02, 0, 4999.91, 999, 373, 236.43, 2, 235.791, 999, 373, 5000.09, 0, 5000.02, 999, 373, 5000.06, 0, 4999.92, 999, 373, 4999.96, 0, 5000.01, 999, 373, 20279.8, 0, 2891.2, 999, 373, 4999.88, 0, 5000.02, 999, 373, 866.362, 2, 138.094, 999, 373, 983.269, 2, 122.998, 999, 373, 229.744, 2, 229.741, 999, 373, 385.619, 2, 385.608, 999, 373, 136.041, 2, 136.175, 999, 373, 134.386, 2, 134.383, 999, 373, 5000.02, 0, 4999.91, 999, 373, 884.894, 2, 125.698, 999
374, 4999.98, 0, 5000.01, 999, 374, 5000.02, 0, 4999.91, 999, 374, 5000.02, 0, 4999.91, 999, 374, 636.312, 2, 633.685, 999, 374, 5000.06, 0, 4999.92, 999, 374, 5000.06, 0, 4999.96, 999, 374, 888.938, 2, 888.92, 999, 374, 40000.4, 0, 5009.83, 999, 374, 202.35, 2, 202.48, 999, 374, 258.924, 2, 49.8817, 999, 374, 262.566, 2, 32.8558, 999, 374, 300.867, 2, 300.866, 999, 374, 157.633, 2, 157.63, 999, 374, 32.615, 2, 32.6197, 999, 374, 32.4181, 2, 32.4182, 999, 374, 5000.09, 0, 4999.91, 999, 374, 270.135, 2, 34.6033, 999
375, 5000.09, 0, 4999.91, 999, 375, 5000.09, 0, 5000.01, 999, 375, 5000.03, 0, 4999.91, 999, 375, 236.576, 2, 237.265, 999, 375, 5000.07, 0, 4999.92, 999, 375, 5000.06, 0, 4999.92, 999, 375, 5000.01, 0, 4999.91, 999, 375, 20723.8, 0, 2856.1, 999, 375, 569.33, 2, 569.455, 999, 375, 946.156, 2, 152.143, 999, 375, 1048.15, 2, 131.117, 999, 375, 254.639, 2, 254.638, 999, 375, 441.905, 2, 441.895, 999, 375, 129.859, 2, 129.857, 999, 375, 143.047, 2, 143.047, 999, 375, 5000.06, 0, 4999.91, 999, 375, 934.396, 2, 134.266, 999
376, 0.986849, 1, 0.988938, 999, 376, 0.240963, 1, 0.243189, 999, 376, 0.045992, 1, 0.0463859, 999, 376, 0.774881, 1, 1.08269, 999, 376, 0.501922, 1, 0.502087, 999, 376, 0.051992, 1, 0.052999, 999, 376, 0.280956, 1, 0.282207, 999, 376, 0.309952, 1, 0.0538829, 999, 376, 34.5887, 1, 34.9732, 999, 376, 2.48462, 1, 1.40632, 999, 376, 4.87326, 1, 0.621432, 999, 376, 0.570912, 1, 0.571957, 999, 376, 1.90471, 1, 1.90551, 999, 376, 5000.06, 0, 4999.85, 999, 376, 5000.12, 0, 5000.04, 999, 376, 1.85872, 1, 1.85886, 999, 376, 2.6086, 1, 1.04105, 999
377, 5000.02, 0, 4999.91, 999, 377, 5000.01, 0, 5000.01, 999, 377, 5000.05, 0, 4999.91, 999, 377, 106.381, 2, 106.096, 999, 377, 5000.03, 0, 4999.92, 999, 377, 5000.06, 0, 4999.92, 999, 377, 235.036, 2, 235.031, 999, 377, 40000.4, 0, 5009.22, 999, 377, 167.54, 2, 167.671, 999, 377, 58.6761, 2, 9.00062, 999, 377, 48.63, 2, 6.12379, 999, 377, 116.419, 2, 116.429, 999, 377, 49.2495, 2, 49.2487, 999, 377, 6.08107, 2, 6.08156, 999, 377, 6.37403, 2, 6.3786, 999, 377, 5000.05, 0, 4999.91, 999, 377, 58.4181, 2, 8.98401, 999
378, 5000.03, 0, 4999.91, 999, 378, 5000.03, 0, 4999.91, 999, 378, 5000.03, 0, 4999.91, 999, 378, 1170.1, 2, 1165.84, 999, 378, 5000.07, 0, 5000.02, 999, 378, 5000.05, 0, 4999.92, 999, 378, 5000.04, 0, 5000.01, 999, 378, 40000.9, 0, 5007.72, 999, 378, 846.43, 2, 846.51, 999, 378, 3625.38, 2, 478.703, 999, 378, 2958.99, 2, 370.136, 999, 378, 4998.51, 0, 4998.46, 999, 378, 453.336, 2, 453.323, 999, 378, 368.71, 2, 368.706, 999, 378, 367.053, 2, 367.055, 999, 378, 5000.03, 0, 4999.91, 999, 378, 3371.32, 2, 474.154, 999
379, 4999.96, 0, 5000.01, 999, 379, 5000.05, 0, 4999.91, 999, 379, 5000.04, 0, 4999.91, 999, 379, 5000.09, 0, 4981.27, 999, 379, 5000.06, 0, 4999.92, 999, 379, 5000.04, 0, 4999.91, 999, 379, 5000.0, 0, 4999.92, 999, 379, 22015.5, 0, 3149.14, 999, 379, 4999.95, 0, 5000.02, 999, 379, 29817.3, 0, 4912.31, 999, 379, 39972.4, 0, 5000.02, 999, 379, 4998.57, 0, 4998.44, 999, 379, 5000.07, 0, 4999.93, 999, 379, 5000.1, 0, 4999.95, 999, 379, 4999.88, 0, 5000.03, 999, 379, 5000.1, 0, 4999.91, 999, 379, 34057.9, 0, 5100.15, 999
380, 0.185971, 1, 0.186021, 999, 380, 1.20682, 1, 1.20744, 999, 380, 0.931858, 1, 0.931876, 999, 380, 0.864867, 1, 0.948923, 999, 380, 1.3378, 1, 1.33784, 999, 380, 0.781881, 1, 0.781726, 999, 380, 6.26005, 1, 6.25975, 999, 380, 0.752885, 1, 0.107215, 999, 380, 36.14, 1, 36.2601, 999, 380, 5.80212, 1, 1.78553, 999, 380, 4.25535, 1, 1.06731, 999, 380, 0.424934, 1, 0.425216, 999, 380, 1.44078, 1, 1.44096, 999, 380, 164.222, 1, 164.217, 999, 380, 164.623, 1, 164.62, 999, 380, 1.41678, 1, 1.41631, 999, 380, 1.91271, 1, 1.37204, 999
381, 5000.05, 0, 4999.91, 999, 381, 5000.04, 0, 4999.91, 999, 381, 5000.09, 0, 5000.01, 999, 381, 5000.09, 0, 4984.8, 999, 381, 5000.05, 0, 4999.92, 999, 381, 5000.05, 0, 4999.92, 999, 381, 5000.07, 0, 4999.92, 999, 381, 40001.0, 0, 5010.55, 999, 381, 5000.07, 0, 5000.02, 999, 381, 20691.3, 0, 2601.42, 999, 381, 39971.8, 0, 5000.02, 999, 381, 4998.65, 0, 4998.58, 999, 381, 5000.04, 0, 4999.92, 999, 381, 5000.14, 0, 5000.14, 999, 381, 5000.07, 0, 4999.93, 999, 381, 5000.03, 0, 4999.91, 999, 381, 25562.9, 0, 3212.91, 999
382, 0.007998, 1, 0.00899309, 999, 382, 0.010998, 1, 0.012871, 999, 382, 0.031994, 1, 0.032743, 999, 382, 0.508922, 1, 0.584219, 999, 382, 0.008997, 1, 0.018588, 999, 382, 0.051991, 1, 0.0531549, 999, 382, 0.026995, 1, 0.0293391, 999, 382, 0.472927, 1, 0.0755389, 999, 382, 23.7684, 1, 23.7966, 999, 382, 1.69474, 0, 0.976963, 999, 382, 0.065989, 1, 0.0253291, 999, 382, 0.096985, 1, 0.0984979, 999, 382, 0.750885, 1, 0.752507, 999, 382, 0.224965, 1, 0.225764, 999, 382, 0.247962, 1, 0.25173, 999, 382, 0.007998, 1, 0.0085349, 999, 382, 2.22666, 0, 1.07308, 999
383, 0.170974, 1, 0.171485, 999, 383, 2.42163, 1, 2.42602, 999, 383, 2.30465, 1, 2.30536, 999, 383, 1.62175, 1, 1.8641, 999, 383, 2.02769, 1, 2.02722, 999, 383, 2.74558, 1, 2.7457, 999, 383, 5.12222, 1, 5.12409, 999, 383, 0.362944, 1, 0.0710161, 999, 383, 35.94, 1, 36.0967, 999, 383, 3.20651, 1, 1.28651, 999, 383, 23.02, 1, 2.94721, 999, 383, 0.414936, 1, 0.415895, 999, 383, 1.06584, 1, 1.06627, 999, 383, 379.164, 1, 379.166, 999, 383, 347.141, 1, 347.143, 999, 383, 2.08268, 1, 2.08351, 999, 383, 9.35358, 1, 2.06285, 999
384, 5000.02, 0, 4999.91, 999, 384, 5000.06, 0, 4999.91, 999, 384, 5000.05, 0, 4999.91, 999, 384, 100.707, 2, 100.439, 999, 384, 5000.05, 0, 4999.92, 999, 384, 5000.05, 0, 4999.92, 999, 384, 15.2437, 2, 15.2454, 999, 384, 19723.5, 0, 2789.86, 999, 384, 18.33, 2, 18.4449, 999, 384, 4.76627, 2, 1.18988, 999, 384, 1.51477, 2, 0.510792, 999, 384, 36.5214, 2, 36.5226, 999, 384, 25.6561, 2, 25.6572, 999, 384, 0.493924, 2, 0.493627, 999, 384, 0.540916, 2, 0.541398, 999, 384, 5000.09, 0, 4999.91, 999, 384, 4.97924, 2, 1.34848, 999
385, 5000.02, 0, 4999.91, 999, 385, 5000.09, 0, 5000.01, 999, 385, 5000.03, 0, 4999.91, 999, 385, 4921.96, 0, 4904.89, 999, 385, 5000.04, 0, 4999.92, 999, 385, 5000.04, 0, 4999.92, 999, 385, 5000.02, 0, 4999.91, 999, 385, 40000.7, 0, 5009.93, 999, 385, 4999.98, 0, 5000.02, 999, 385, 20783.6, 0, 3279.23, 999, 385, 39971.9, 0, 5000.02, 999, 385, 4998.69, 0, 4998.57, 999, 385, 5000.05, 0, 4999.92, 999, 385, 5000.12, 0, 4999.94, 999, 385, 5000.05, 0, 4999.93, 999, 385, 5000.02, 0, 4999.91, 999, 385, 16522.3, 0, 2313.81, 999
386, 5000.1, 0, 5000.01, 999, 386, 5000.09, 0, 4999.91, 999, 386, 5000.04, 0, 4999.91, 999, 386, 101.377, 2, 101.251, 999, 386, 5000.08, 0, 4999.92, 999, 386, 5000.06, 0, 4999.92, 999, 386, 2.83357, 2, 2.83359, 999, 386, 20427.6, 0, 2898.2, 999, 386, 5.05, 2, 5.16788, 999, 386, 201.95, 0, 5100.02, 999, 386, 0.44993, 2, 0.158862, 999, 386, 30.9363, 2, 30.9354, 999, 386, 15.1787, 2, 15.1802, 999, 386, 0.135979, 2, 0.137121, 999, 386, 0.149976, 2, 0.150238, 999, 386, 5000.08, 0, 5000.01, 999, 386, 101.94, 0, 5100.02, 999
387, 5000.03, 0, 4999.91, 999, 387, 5000.09, 0, 4999.91, 999, 387, 5000.06, 0, 4999.91, 999, 387, 5000.1, 0, 4979.69, 999, 387, 5000.1, 0, 5000.02, 999, 387, 5000.11, 0, 5000.02, 999, 387, 5000.04, 0, 4999.91, 999, 387, 40000.9, 0, 5007.03, 999, 387, 5000.04, 0, 5000.02, 999, 387, 39817.2, 0, 4999.68, 999, 387, 39972.2, 0, 5000.02, 999, 387, 4998.41, 0, 4998.34, 999, 387, 5000.07, 0, 4999.94, 999, 387, 5000.07, 0, 4999.95, 999, 387, 5000.11, 0, 5000.04, 999, 387, 5000.03, 0, 4999.91, 999, 387, 40000.5, 0, 5018.27, 999
388, 5000.1, 0, 4999.91, 999, 388, 5000.1, 0, 4999.91, 999, 388, 5000.1, 0, 4999.91, 999, 388, 636.7, 2, 634.451, 999, 388, 5000.04, 0, 4999.92, 999, 388, 5000.1, 0, 4999.92, 999, 388, 978.622, 2, 978.608, 999, 388, 40000.5, 0, 5008.82, 999, 388, 204.42, 2, 204.525, 999, 388, 378.271, 2, 66.8368, 999, 388, 264.857, 2, 33.1383, 999, 388, 297.538, 2, 297.536, 999, 388, 169.628, 2, 169.633, 999, 388, 32.607, 2, 32.6071, 999, 388, 35.3876, 2, 35.3876, 999, 388, 5000.03, 0, 4999.91, 999, 388, 270.142, 2, 34.6047, 999
389, 7.2489, 1, 7.24925, 999, 389, 9.15661, 1, 9.1574, 999, 389, 28.1837, 1, 28.1832, 999, 389, 10.5194, 1, 10.7557, 999, 389, 43.5864, 1, 43.6559, 999, 389, 41.0298, 1, 41.0288, 999, 389, 12.862, 1, 12.8619, 999, 389, 2.84957, 1, 0.370247, 999, 389, 294.12, 1, 294.283, 999, 389, 9.59354, 1, 2.78481, 999, 389, 187.526, 1, 23.4699, 999, 389, 16.6955, 1, 16.6975, 999, 389, 41.6957, 1, 41.6953, 999, 389, 5000.11, 0, 4999.94, 999, 389, 5000.05, 0, 4999.93, 999, 389, 40.4768, 1, 40.478, 999, 389, 20.9218, 1, 3.57734, 999
390, 5000.07, 0, 4999.91, 999, 390, 5000.02, 0, 4999.91, 999, 390, 5000.06, 0, 4999.91, 999, 390, 4637.41, 2, 4620.67, 999, 390, 5000.02, 0, 4999.92, 999, 390, 5000.04, 0, 4999.92, 999, 390, 4999.95, 0, 5000.01, 999, 390, 21656.6, 0, 3103.77, 999, 390, 5000.07, 0, 5000.02, 999, 390, 13331.4, 2, 1672.16, 999, 390, 13376.0, 2, 1673.24, 999, 390, 2549.49, 2, 2549.42, 999, 390, 5000.05, 0, 4999.93, 999, 390, 1657.58, 2, 1657.54, 999, 390, 1986.55, 2, 1986.52, 999, 390, 5000.05, 0, 4999.91, 999, 390, 13371.1, 2, 1676.79, 999
391, 0.123981, 1, 0.125042, 999, 391, 0.25996, 1, 0.260264, 999, 391, 0.120981, 1, 0.121571, 999, 391, 0.78288, 1, 0.870203, 999, 391, 0.394939, 1, 0.395253, 999, 391, 0.232963, 1, 0.2328, 999, 391, 0.086985, 1, 0.0884971, 999, 391, 0.442932, 1, 0.0681411, 999, 391, 32.4991, 1, 32.5849, 999, 391, 2.01469, 1, 1.05776, 999, 391, 0.568912, 1, 0.19328, 999, 391, 0.153976, 1, 0.1546, 999, 391, 0.772881, 1, 0.773628, 999, 391, 45.858, 1, 45.8577, 999, 391, 47.5978, 1, 47.599, 999, 391, 0.05799, 1, 0.0582499, 999, 391, 1.79173, 1, 0.898059, 999
392, 5000.04, 0, 4999.81, 999, 392, 5000.03, 0, 4999.91, 999, 392, 5000.03, 0, 4999.91, 999, 392, 4757.86, 2, 4737.2, 999, 392, 5000.03, 0, 4999.91, 999, 392, 5000.03, 0, 4999.92, 999, 392, 5000.05, 0, 4999.91, 999, 392, 21317.6, 0, 3023.09, 999, 392, 5000.01, 0, 4999.92, 999, 392, 13316.0, 2, 2401.71, 999, 392, 13876.2, 2, 1735.66, 999, 392, 3021.92, 2, 3021.83, 999, 392, 5000.1, 0, 4999.93, 999, 392, 1709.82, 2, 1709.77, 999, 392, 1889.91, 2, 1889.85, 999, 392, 5000.06, 0, 4999.91, 999, 392, 13103.2, 2, 2131.48, 999
393, 5000.06, 0, 4999.91, 999, 393, 5000.08, 0, 5000.01, 999, 393, 5000.03, 0, 4999.91, 999, 393, 102.14, 2, 106.517, 999, 393, 5000.1, 0, 5000.12, 999, 393, 5000.06, 0, 5000.12, 999, 393, 45.6851, 2, 45.6855, 999, 393, 20533.9, 0, 2883.7, 999, 393, 95.34, 2, 95.4945, 999, 393, 8.78866, 2, 2.0352, 999, 393, 9.66053, 2, 1.21486, 999, 393, 48.9386, 2, 48.9724, 999, 393, 28.1167, 2, 28.1174, 999, 393, 1.20481, 2, 1.20577, 999, 393, 1.3268, 2, 1.32731, 999, 393, 5000.02, 0, 4999.91, 999, 393, 18.2132, 2, 3.10644, 999
394, 0.110982, 1, 0.112026, 999, 394, 0.603908, 1, 0.605306, 999, 394, 0.688895, 1, 0.690762, 999, 394, 0.732888, 1, 0.963939, 999, 394, 0.478926, 1, 0.478678, 999, 394, 0.695893, 1, 0.695826, 999, 394, 2.85856, 1, 2.86054, 999, 394, 0.775881, 1, 0.117646, 999, 394, 36.84, 1, 36.9044, 999, 394, 1.92171, 1, 4.28291, 999, 394, 5.61015, 1, 0.711634, 999, 394, 0.035993, 1, 0.0376811, 999, 394, 0.836871, 1, 0.839022, 999, 394, 7.33088, 1, 7.32999, 999, 394, 7.34788, 1, 7.34831, 999, 394, 0.202968, 1, 0.204238, 999, 394, 11.0543, 0, 8.42038, 999
395, 4.39833, 1, 4.39833, 999, 395, 5.53916, 1, 5.54038, 999, 395, 3.03054, 1, 3.03001, 999, 395, 3.77143, 1, 4.00208, 999, 395, 6.19606, 1, 6.19548, 999, 395, 0.126979, 1, 0.127153, 999, 395, 18.4142, 1, 18.514, 999, 395, 11.6862, 1, 1.47157, 999, 395, 38.64, 1, 38.7451, 999, 395, 48.3007, 1, 9.59257, 999, 395, 57.45, 1, 7.20383, 999, 395, 0.082987, 1, 0.083719, 999, 395, 14.2068, 1, 14.2094, 999, 395, 5000.05, 0, 5000.05, 999, 395, 5000.14, 0, 5000.05, 999, 395, 6.586, 1, 6.58661, 999, 395, 11.4013, 1, 2.52517, 999
