INSTANCE_ID, SAT09referencesolver:SATzilla2009_C_2009-03-22_Time, SAT09referencesolver:SATzilla2009_C_2009-03-22_opt, SAT09referencesolver:SATzilla2009_C_2009-03-22_solved, SAT09referencesolver:SATzilla2009_C_2009-03-22_PAR, INSTANCE_ID, MPhaseSAT_2011-02-15_Time, MPhaseSAT_2011-02-15_opt, MPhaseSAT_2011-02-15_solved, MPhaseSAT_2011-02-15_PAR, INSTANCE_ID, ppfolio_par_Time, ppfolio_par_opt, ppfolio_par_solved, ppfolio_par_PAR, INSTANCE_ID, Sol_2011-04-04_Time, Sol_2011-04-04_opt, Sol_2011-04-04_solved, Sol_2011-04-04_PAR, INSTANCE_ID, ppfolio_seq_Time, ppfolio_seq_opt, ppfolio_seq_solved, ppfolio_seq_PAR, INSTANCE_ID, QuteRSat_2011-05-12\(fixed\)_Time, QuteRSat_2011-05-12\(fixed\)_opt, QuteRSat_2011-05-12\(fixed\)_solved, QuteRSat_2011-05-12\(fixed\)_PAR, INSTANCE_ID, CryptoMiniSat_Strange-Night2-st\(fixed\)_Time, CryptoMiniSat_Strange-Night2-st\(fixed\)_opt, CryptoMiniSat_Strange-Night2-st\(fixed\)_solved, CryptoMiniSat_Strange-Night2-st\(fixed\)_PAR, INSTANCE_ID, Coach-SAT-Portfolio_2011-03-18_Time, Coach-SAT-Portfolio_2011-03-18_opt, Coach-SAT-Portfolio_2011-03-18_solved, Coach-SAT-Portfolio_2011-03-18_PAR, INSTANCE_ID, PicoSAT_941_Time, PicoSAT_941_opt, PicoSAT_941_solved, PicoSAT_941_PAR, INSTANCE_ID, glucose_2_Time, glucose_2_opt, glucose_2_solved, glucose_2_PAR, INSTANCE_ID, CryptoMiniSat_Strange-Night-2-mt\(fixed\)_Time, CryptoMiniSat_Strange-Night-2-mt\(fixed\)_opt, CryptoMiniSat_Strange-Night-2-mt\(fixed\)_solved, CryptoMiniSat_Strange-Night-2-mt\(fixed\)_PAR, INSTANCE_ID, clasp_2.0-R4092-crafted_Time, clasp_2.0-R4092-crafted_opt, clasp_2.0-R4092-crafted_solved, clasp_2.0-R4092-crafted_PAR, INSTANCE_ID, SAT07referencesolver:minisat_SAT2007_Time, SAT07referencesolver:minisat_SAT2007_opt, SAT07referencesolver:minisat_SAT2007_solved, SAT07referencesolver:minisat_SAT2007_PAR, INSTANCE_ID, Plingeling_587f\(fixed\)_Time, Plingeling_587f\(fixed\)_opt, Plingeling_587f\(fixed\)_solved, Plingeling_587f\(fixed\)_PAR, INSTANCE_ID, jMiniSat_2011_Time, jMiniSat_2011_opt, jMiniSat_2011_solved, jMiniSat_2011_PAR, INSTANCE_ID, claspmt_2.0-R4095-patched\(fixed\)_Time, claspmt_2.0-R4095-patched\(fixed\)_opt, claspmt_2.0-R4095-patched\(fixed\)_solved, claspmt_2.0-R4095-patched\(fixed\)_PAR, INSTANCE_ID, claspmt_2.0-R4095_Time, claspmt_2.0-R4095_opt, claspmt_2.0-R4095_solved, claspmt_2.0-R4095_PAR, INSTANCE_ID, RestartSAT_B95_Time, RestartSAT_B95_opt, RestartSAT_B95_solved, RestartSAT_B95_PAR, INSTANCE_ID, SAT09referencesolver:clasp_1.2.0-SAT09-32_Time, SAT09referencesolver:clasp_1.2.0-SAT09-32_opt, SAT09referencesolver:clasp_1.2.0-SAT09-32_solved, SAT09referencesolver:clasp_1.2.0-SAT09-32_PAR, INSTANCE_ID, SArTagnan_2011-05-15\(fixed\)_Time, SArTagnan_2011-05-15\(fixed\)_opt, SArTagnan_2011-05-15\(fixed\)_solved, SArTagnan_2011-05-15\(fixed\)_PAR, INSTANCE_ID, priss_1.0_Time, priss_1.0_opt, priss_1.0_solved, priss_1.0_PAR, INSTANCE_ID, sathys_2011-04-01_Time, sathys_2011-04-01_opt, sathys_2011-04-01_solved, sathys_2011-04-01_PAR, INSTANCE_ID, SApperloT2010_2011-05-15\(fixed\)_Time, SApperloT2010_2011-05-15\(fixed\)_opt, SApperloT2010_2011-05-15\(fixed\)_solved, SApperloT2010_2011-05-15\(fixed\)_PAR, INSTANCE_ID, sattime+_2011-03-02_Time, sattime+_2011-03-02_opt, sattime+_2011-03-02_solved, sattime+_2011-03-02_PAR, INSTANCE_ID, sattime_2011-03-02_Time, sattime_2011-03-02_opt, sattime_2011-03-02_solved, sattime_2011-03-02_PAR
259, 1898.7, 2, 1898.63, 999, 259, 2522.91, 2, 2522.82, 999, 259, 15572.9, 2, 1948.32, 999, 259, 5000.09, 0, 4965.85, 999, 259, 5000.04, 0, 5000.01, 999, 259, 2685.32, 2, 2685.28, 999, 259, 3542.45, 2, 3542.35, 999, 259, 1467.24, 2, 1467.39, 999, 259, 668.579, 2, 668.643, 999, 259, 2233.22, 2, 2233.29, 999, 259, 26836.3, 2, 3395.28, 999, 259, 1425.93, 2, 1425.88, 999, 259, 1493.43, 2, 1493.4, 999, 259, 40000.9, 0, 5010.64, 999, 259, 5000.06, 0, 4999.33, 999, 259, 5682.26, 2, 712.311, 999, 259, 6833.87, 2, 979.14, 999, 259, 5000.04, 0, 4999.92, 999, 259, 1611.88, 2, 1611.85, 999, 259, 40000.7, 0, 5011.42, 999, 259, 20400.4, 0, 5100.02, 999, 259, 5000.07, 0, 4999.93, 999, 259, 5000.21, 0, 5000.06, 999, 259, 5000.07, 0, 4999.91, 999, 259, 5000.08, 0, 4999.92, 999
260, 5000.1, 0, 4995.12, 999, 260, 5000.08, 0, 5000.01, 999, 260, 40000.6, 0, 5003.52, 999, 260, 5000.06, 0, 4963.75, 999, 260, 5000.04, 0, 4999.91, 999, 260, 5000.08, 0, 4999.94, 999, 260, 5000.08, 0, 5000.03, 999, 260, 5000.05, 0, 5000.02, 999, 260, 5000.08, 0, 4999.92, 999, 260, 5000.05, 0, 4999.92, 999, 260, 40000.3, 0, 5004.01, 999, 260, 5000.07, 0, 4999.92, 999, 260, 5000.06, 0, 4999.91, 999, 260, 40000.4, 0, 5009.31, 999, 260, 5000.1, 0, 4998.93, 999, 260, 40000.5, 0, 5012.34, 999, 260, 40000.2, 0, 5011.92, 999, 260, 5000.11, 0, 5000.02, 999, 260, 5000.06, 0, 4999.91, 999, 260, 40000.5, 0, 5010.83, 999, 260, 20400.0, 0, 5100.02, 999, 260, 5000.03, 0, 4999.93, 999, 260, 5000.21, 0, 5000.06, 999, 260, 5000.02, 0, 4999.91, 999, 260, 5000.1, 0, 4999.91, 999
261, 4998.74, 0, 4998.55, 999, 261, 127.27, 1, 127.268, 999, 261, 100.628, 1, 12.762, 999, 261, 5000.13, 0, 4946.78, 999, 261, 100.08, 0, 100.121, 999, 261, 81.4486, 1, 81.4517, 999, 261, 438.071, 1, 438.063, 999, 261, 83.33, 1, 83.4945, 999, 261, 82.1195, 1, 82.1184, 999, 261, 199.806, 1, 199.805, 999, 261, 286.493, 1, 37.0568, 999, 261, 40.4019, 1, 40.4019, 999, 261, 5000.04, 0, 4999.93, 999, 261, 289.993, 1, 36.8929, 999, 261, 446.556, 1, 444.226, 999, 261, 791.926, 1, 100.083, 999, 261, 261.814, 1, 38.3376, 999, 261, 109.601, 1, 109.602, 999, 261, 1563.0, 1, 1562.95, 999, 261, 160.048, 1, 20.2832, 999, 261, 4099.55, 1, 1025.15, 999, 261, 5000.09, 0, 5000.03, 999, 261, 120.751, 1, 120.748, 999, 261, 5000.02, 0, 4999.91, 999, 261, 5000.06, 0, 4999.92, 999
262, 1349.58, 1, 1349.53, 999, 262, 794.048, 1, 794.124, 999, 262, 440.08, 1, 55.3491, 999, 262, 5000.16, 0, 4903.47, 999, 262, 5000.06, 0, 4999.93, 999, 262, 5000.08, 0, 4999.96, 999, 262, 5000.06, 0, 4999.93, 999, 262, 858.33, 1, 858.46, 999, 262, 801.18, 1, 801.157, 999, 262, 1416.94, 1, 1416.92, 999, 262, 20267.2, 1, 2540.69, 999, 262, 279.049, 1, 279.042, 999, 262, 624.883, 1, 624.864, 999, 262, 410.728, 1, 52.5247, 999, 262, 1848.88, 1, 1843.32, 999, 262, 2447.87, 1, 308.625, 999, 262, 1357.74, 1, 196.203, 999, 262, 382.613, 1, 382.605, 999, 262, 1291.71, 1, 1291.68, 999, 262, 729.747, 1, 91.7306, 999, 262, 7001.74, 1, 1750.93, 999, 262, 668.836, 1, 668.837, 999, 262, 999.398, 1, 999.369, 999, 262, 5000.05, 0, 4999.91, 999, 262, 5000.13, 0, 5000.02, 999
263, 17.7253, 1, 17.7248, 999, 263, 0.505922, 1, 0.507321, 999, 263, 22.84, 1, 3.37925, 999, 263, 41.4137, 1, 41.4423, 999, 263, 27.07, 1, 27.1509, 999, 263, 12.7521, 1, 12.757, 999, 263, 9.26059, 1, 9.26061, 999, 263, 185.02, 1, 185.144, 999, 263, 0.114981, 1, 0.247656, 999, 263, 0.249961, 1, 0.250632, 999, 263, 204.89, 1, 28.8249, 999, 263, 12.0232, 1, 12.0227, 999, 263, 33.9918, 1, 33.9924, 999, 263, 4.75928, 1, 1.30556, 999, 263, 0.405937, 1, 0.302547, 999, 263, 12.2171, 1, 12.1198, 999, 263, 12.1991, 1, 12.1435, 999, 263, 9.01763, 1, 9.01914, 999, 263, 18.9111, 1, 18.9108, 999, 263, 0.182971, 1, 0.113634, 999, 263, 849.946, 1, 213.191, 999, 263, 0.38694, 1, 0.414071, 999, 263, 44.9512, 1, 44.9528, 999, 263, 619.341, 1, 619.323, 999, 263, 634.29, 1, 634.269, 999
264, 1450.3, 1, 1450.28, 999, 264, 25.1642, 1, 25.3431, 999, 264, 74.4907, 1, 9.87386, 999, 264, 5000.16, 0, 4933.96, 999, 264, 358.466, 1, 358.452, 999, 264, 5000.09, 0, 4999.94, 999, 264, 5000.11, 0, 4999.93, 999, 264, 4549.69, 1, 4549.61, 999, 264, 709.301, 1, 709.316, 999, 264, 190.931, 1, 190.928, 999, 264, 1943.78, 1, 245.521, 999, 264, 213.748, 1, 213.74, 999, 264, 3243.43, 1, 3243.28, 999, 264, 20723.4, 1, 2596.49, 999, 264, 930.75, 1, 929.813, 999, 264, 2487.2, 1, 311.328, 999, 264, 1720.91, 1, 246.192, 999, 264, 1476.82, 1, 1476.85, 999, 264, 2946.17, 1, 2946.08, 999, 264, 867.659, 1, 108.754, 999, 264, 6374.27, 1, 1593.7, 999, 264, 160.949, 1, 160.976, 999, 264, 300.397, 1, 300.393, 999, 264, 9.8495, 1, 9.84945, 999, 264, 401.165, 1, 401.158, 999
265, 4999.14, 0, 4998.99, 999, 265, 61.2837, 1, 61.2844, 999, 265, 40000.0, 0, 5003.72, 999, 265, 5000.13, 0, 4973.37, 999, 265, 5000.06, 0, 4999.91, 999, 265, 5000.13, 0, 4999.99, 999, 265, 5000.11, 0, 4999.96, 999, 265, 4999.64, 0, 5000.02, 999, 265, 5000.08, 0, 4999.94, 999, 265, 5000.08, 0, 4999.91, 999, 265, 40001.5, 0, 5012.97, 999, 265, 5000.09, 0, 4999.94, 999, 265, 5000.06, 0, 4999.95, 999, 265, 40001.1, 0, 5010.66, 999, 265, 5000.08, 0, 4991.13, 999, 265, 40001.8, 0, 5010.81, 999, 265, 40001.6, 0, 5007.03, 999, 265, 5000.09, 0, 4999.94, 999, 265, 5000.07, 0, 4999.94, 999, 265, 40001.4, 0, 5011.72, 999, 265, 20370.3, 0, 5100.02, 999, 265, 5000.0, 0, 4999.93, 999, 265, 5000.06, 0, 4999.94, 999, 265, 5000.1, 0, 4999.91, 999, 265, 5000.03, 0, 5000.02, 999
266, 4998.64, 0, 4998.48, 999, 266, 333.04, 1, 333.132, 999, 266, 35843.4, 0, 5100.02, 999, 266, 5000.13, 0, 4957.67, 999, 266, 5000.03, 0, 4999.93, 999, 266, 5000.1, 0, 5000.08, 999, 266, 5000.14, 0, 4999.95, 999, 266, 4999.69, 0, 5000.02, 999, 266, 5000.09, 0, 4999.93, 999, 266, 5000.01, 0, 4999.91, 999, 266, 40000.7, 0, 5012.63, 999, 266, 5000.09, 0, 4999.93, 999, 266, 5000.06, 0, 4999.94, 999, 266, 40000.6, 0, 5005.95, 999, 266, 5000.07, 0, 4990.82, 999, 266, 40001.1, 0, 5008.66, 999, 266, 40000.8, 0, 5006.25, 999, 266, 5000.05, 0, 4999.93, 999, 266, 5000.06, 0, 4999.93, 999, 266, 40001.3, 0, 5013.25, 999, 266, 20386.9, 0, 5100.02, 999, 266, 5000.07, 0, 5000.03, 999, 266, 5000.09, 0, 4999.94, 999, 266, 5000.06, 0, 4999.91, 999, 266, 5000.03, 0, 4999.92, 999
267, 2554.86, 1, 2554.79, 999, 267, 25.4311, 1, 25.4311, 999, 267, 13591.7, 1, 1700.19, 999, 267, 5000.1, 0, 4953.39, 999, 267, 5000.02, 0, 4999.92, 999, 267, 5000.05, 0, 5000.04, 999, 267, 5000.04, 0, 5000.03, 999, 267, 886.46, 1, 886.526, 999, 267, 2333.91, 1, 2333.95, 999, 267, 5000.02, 0, 4999.91, 999, 267, 40000.5, 0, 5008.39, 999, 267, 1022.96, 1, 1022.93, 999, 267, 1791.18, 1, 1791.14, 999, 267, 40000.5, 0, 5010.32, 999, 267, 3019.53, 1, 3012.4, 999, 267, 6478.97, 1, 810.702, 999, 267, 10798.4, 1, 1351.44, 999, 267, 5000.02, 0, 5000.12, 999, 267, 5000.06, 0, 4999.92, 999, 267, 40001.4, 0, 5011.01, 999, 267, 20399.7, 0, 5100.02, 999, 267, 5000.06, 0, 5000.03, 999, 267, 1939.05, 1, 1939.23, 999, 267, 5000.05, 0, 4999.91, 999, 267, 239.767, 1, 239.757, 999
268, 47.0988, 1, 47.0998, 999, 268, 16.7065, 1, 16.9744, 999, 268, 17.8283, 1, 2.30355, 999, 268, 21.9087, 1, 21.9248, 999, 268, 7.57085, 1, 7.5774, 999, 268, 5.42117, 1, 5.42383, 999, 268, 4.87326, 1, 4.87473, 999, 268, 27.82, 1, 27.9221, 999, 268, 17.9523, 1, 18.063, 999, 268, 20.7168, 1, 20.7178, 999, 268, 18.6042, 1, 2.44697, 999, 268, 8.59569, 1, 8.59715, 999, 268, 4.78927, 1, 4.78936, 999, 268, 59.8209, 1, 7.66955, 999, 268, 1.77173, 1, 2.16199, 999, 268, 6.21106, 1, 0.895475, 999, 268, 4.92125, 1, 0.725744, 999, 268, 7.75982, 1, 7.75923, 999, 268, 1.52377, 1, 1.52452, 999, 268, 14.4588, 1, 1.85213, 999, 268, 3.9274, 1, 1.05391, 999, 268, 6.60999, 1, 6.64748, 999, 268, 31.2093, 1, 31.2106, 999, 268, 7.38188, 1, 7.3826, 999, 268, 20.4749, 1, 20.4754, 999
269, 4999.19, 0, 4999.12, 999, 269, 5000.12, 0, 5000.12, 999, 269, 40000.5, 0, 5003.62, 999, 269, 5000.21, 0, 4952.2, 999, 269, 4999.99, 0, 5000.04, 999, 269, 5000.09, 0, 4999.85, 999, 269, 5000.09, 0, 5000.03, 999, 269, 5000.05, 0, 4999.92, 999, 269, 5000.02, 0, 4999.92, 999, 269, 5000.05, 0, 4999.91, 999, 269, 40001.0, 0, 5011.29, 999, 269, 5000.06, 0, 4999.82, 999, 269, 5000.08, 0, 4999.85, 999, 269, 40000.6, 0, 5005.94, 999, 269, 5000.08, 0, 4985.73, 999, 269, 40001.4, 0, 5012.75, 999, 269, 40001.7, 0, 5008.18, 999, 269, 5000.09, 0, 4999.96, 999, 269, 5000.08, 0, 4999.92, 999, 269, 40000.6, 0, 5010.29, 999, 269, 20397.8, 0, 5100.02, 999, 269, 5000.07, 0, 5000.03, 999, 269, 5000.15, 0, 5000.15, 999, 269, 5000.06, 0, 4999.91, 999, 269, 5000.11, 0, 4999.92, 999
270, 4998.58, 0, 4998.47, 999, 270, 1186.47, 1, 1186.47, 999, 270, 4.19036, 1, 0.582672, 999, 270, 5000.09, 0, 4943.58, 999, 270, 67.1718, 1, 67.1546, 999, 270, 2541.68, 1, 2541.61, 999, 270, 3480.36, 1, 3480.28, 999, 270, 374.12, 1, 374.254, 999, 270, 1891.72, 1, 1891.75, 999, 270, 1651.44, 1, 1651.41, 999, 270, 11122.4, 1, 1392.3, 999, 270, 940.841, 1, 940.827, 999, 270, 5000.03, 0, 4999.91, 999, 270, 1451.61, 1, 182.095, 999, 270, 244.941, 1, 244.169, 999, 270, 2474.02, 1, 310.183, 999, 270, 2853.92, 1, 357.464, 999, 270, 5000.08, 0, 4999.93, 999, 270, 1424.66, 1, 1424.63, 999, 270, 22954.6, 1, 2876.82, 999, 270, 16190.7, 1, 4047.7, 999, 270, 1008.32, 1, 1008.3, 999, 270, 3330.18, 1, 3330.13, 999, 270, 132.408, 1, 132.405, 999, 270, 4.91525, 1, 4.91649, 999
271, 4998.3, 0, 4998.13, 999, 271, 5000.04, 0, 4999.92, 999, 271, 40000.4, 0, 5004.72, 999, 271, 5000.1, 0, 4951.79, 999, 271, 5000.02, 0, 4999.91, 999, 271, 5000.1, 0, 4999.94, 999, 271, 5000.06, 0, 5000.13, 999, 271, 5000.0, 0, 5000.02, 999, 271, 5000.03, 0, 4999.92, 999, 271, 5000.01, 0, 4999.91, 999, 271, 40000.5, 0, 5010.37, 999, 271, 5000.13, 0, 5000.02, 999, 271, 5000.07, 0, 4999.94, 999, 271, 40001.0, 0, 5011.12, 999, 271, 5000.07, 0, 4990.63, 999, 271, 40001.8, 0, 5011.52, 999, 271, 40001.3, 0, 5007.43, 999, 271, 5000.14, 0, 5000.04, 999, 271, 5000.06, 0, 4999.92, 999, 271, 40000.6, 0, 5012.87, 999, 271, 20398.7, 0, 5100.02, 999, 271, 5000.08, 0, 4999.93, 999, 271, 5000.12, 0, 5000.56, 999, 271, 5000.06, 0, 4999.91, 999, 271, 5000.1, 0, 5000.02, 999
272, 5000.09, 0, 4995.12, 999, 272, 5000.09, 0, 5000.02, 999, 272, 40000.3, 0, 5003.72, 999, 272, 5000.14, 0, 4948.58, 999, 272, 5000.06, 0, 4999.91, 999, 272, 5000.11, 0, 4999.94, 999, 272, 5000.11, 0, 5000.04, 999, 272, 5000.05, 0, 5000.02, 999, 272, 5000.07, 0, 4999.92, 999, 272, 5000.06, 0, 4999.91, 999, 272, 40000.8, 0, 5010.38, 999, 272, 5000.08, 0, 4999.93, 999, 272, 5000.05, 0, 4999.93, 999, 272, 40000.9, 0, 5009.39, 999, 272, 5000.01, 0, 4990.32, 999, 272, 40001.5, 0, 5010.21, 999, 272, 40001.0, 0, 5006.2, 999, 272, 5000.12, 0, 4999.94, 999, 272, 5000.06, 0, 4999.92, 999, 272, 40001.0, 0, 5011.89, 999, 272, 20399.0, 0, 5100.02, 999, 272, 5000.06, 0, 5000.03, 999, 272, 5000.06, 0, 4999.95, 999, 272, 5000.02, 0, 4999.91, 999, 272, 5000.04, 0, 4999.92, 999
273, 4999.19, 0, 4999.06, 999, 273, 5000.04, 0, 4999.93, 999, 273, 40000.5, 0, 5003.62, 999, 273, 5000.11, 0, 4948.77, 999, 273, 5000.04, 0, 4999.91, 999, 273, 5000.06, 0, 4999.94, 999, 273, 5000.12, 0, 4999.94, 999, 273, 5000.07, 0, 5000.02, 999, 273, 5000.07, 0, 4999.91, 999, 273, 5000.1, 0, 5000.01, 999, 273, 40000.8, 0, 5011.6, 999, 273, 5000.04, 0, 5000.02, 999, 273, 5000.06, 0, 4999.94, 999, 273, 40000.8, 0, 5009.59, 999, 273, 5000.09, 0, 4988.94, 999, 273, 40001.1, 0, 5012.34, 999, 273, 35841.3, 0, 5100.83, 999, 273, 5000.08, 0, 4999.95, 999, 273, 5000.07, 0, 4999.92, 999, 273, 40000.7, 0, 5011.65, 999, 273, 20399.2, 0, 5100.02, 999, 273, 5000.02, 0, 4999.91, 999, 273, 5000.07, 0, 4999.95, 999, 273, 5000.05, 0, 4999.91, 999, 273, 5000.06, 0, 4999.93, 999
274, 4999.14, 0, 4998.98, 999, 274, 5000.03, 0, 4999.92, 999, 274, 40000.1, 0, 5003.52, 999, 274, 5000.13, 0, 4944.08, 999, 274, 5002.23, 0, 5002.19, 999, 274, 5000.07, 0, 4999.94, 999, 274, 5000.12, 0, 4999.94, 999, 274, 5000.08, 0, 5000.02, 999, 274, 5000.03, 0, 4999.92, 999, 274, 5000.03, 0, 4999.91, 999, 274, 40001.0, 0, 5008.65, 999, 274, 5000.04, 0, 4999.93, 999, 274, 5000.06, 0, 4999.83, 999, 274, 40000.6, 0, 5012.21, 999, 274, 5000.03, 0, 4993.33, 999, 274, 40001.1, 0, 5009.17, 999, 274, 40002.4, 0, 5008.5, 999, 274, 5000.12, 0, 5000.15, 999, 274, 5000.04, 0, 4999.92, 999, 274, 40000.8, 0, 5011.31, 999, 274, 20399.5, 0, 5100.02, 999, 274, 5000.0, 0, 5000.03, 999, 274, 5000.06, 0, 4999.94, 999, 274, 5000.06, 0, 4999.91, 999, 274, 5000.07, 0, 4999.92, 999
275, 4999.16, 0, 4998.93, 999, 275, 5000.07, 0, 4999.91, 999, 275, 524.598, 1, 65.6857, 999, 275, 5000.11, 0, 4945.46, 999, 275, 423.623, 1, 423.606, 999, 275, 5000.09, 0, 4999.94, 999, 275, 5000.05, 0, 5000.03, 999, 275, 5000.06, 0, 5000.02, 999, 275, 5000.1, 0, 4999.91, 999, 275, 5000.03, 0, 4999.91, 999, 275, 40000.3, 0, 5006.62, 999, 275, 5000.04, 0, 4999.92, 999, 275, 5000.04, 0, 4999.92, 999, 275, 40000.5, 0, 5007.93, 999, 275, 5000.02, 0, 4994.73, 999, 275, 40000.5, 0, 5008.63, 999, 275, 26828.1, 1, 3357.54, 999, 275, 5000.06, 0, 4999.93, 999, 275, 4276.94, 1, 4276.84, 999, 275, 40001.1, 0, 5009.52, 999, 275, 20398.7, 0, 5100.02, 999, 275, 5000.07, 0, 5000.12, 999, 275, 5000.12, 0, 4999.94, 999, 275, 172.438, 1, 172.439, 999, 275, 8.50471, 1, 8.50531, 999
276, 4999.09, 0, 4998.98, 999, 276, 5000.05, 0, 5000.22, 999, 276, 40000.8, 0, 5003.62, 999, 276, 5000.15, 0, 4952.96, 999, 276, 5000.07, 0, 4999.91, 999, 276, 5000.1, 0, 5000.05, 999, 276, 5000.08, 0, 4999.93, 999, 276, 5000.04, 0, 4999.92, 999, 276, 5000.09, 0, 4999.92, 999, 276, 5000.04, 0, 4999.91, 999, 276, 40000.3, 0, 5011.46, 999, 276, 5000.06, 0, 4999.83, 999, 276, 5000.05, 0, 4999.93, 999, 276, 40001.0, 0, 5010.44, 999, 276, 5000.08, 0, 4990.83, 999, 276, 40001.2, 0, 5011.24, 999, 276, 35842.0, 0, 5100.6, 999, 276, 5000.05, 0, 4999.94, 999, 276, 5000.05, 0, 4999.92, 999, 276, 40000.4, 0, 5010.78, 999, 276, 20398.6, 0, 5100.02, 999, 276, 5000.03, 0, 5000.03, 999, 276, 5000.08, 0, 4999.93, 999, 276, 5000.06, 0, 4999.91, 999, 276, 775.246, 1, 775.219, 999
277, 4999.27, 0, 4999.14, 999, 277, 5000.07, 0, 4999.92, 999, 277, 40000.5, 0, 5003.62, 999, 277, 5000.14, 0, 4951.2, 999, 277, 5000.07, 0, 4999.91, 999, 277, 5000.12, 0, 5000.05, 999, 277, 5000.07, 0, 5000.04, 999, 277, 4999.37, 0, 5000.02, 999, 277, 5000.04, 0, 4999.92, 999, 277, 5000.04, 0, 4999.91, 999, 277, 40000.8, 0, 5011.7, 999, 277, 5000.09, 0, 5000.03, 999, 277, 5000.09, 0, 4999.94, 999, 277, 40001.1, 0, 5011.0, 999, 277, 5000.09, 0, 4990.24, 999, 277, 40001.2, 0, 5009.97, 999, 277, 40001.5, 0, 5007.34, 999, 277, 5000.07, 0, 4999.94, 999, 277, 5000.05, 0, 4999.92, 999, 277, 40000.9, 0, 5011.05, 999, 277, 20398.3, 0, 5100.02, 999, 277, 5000.1, 0, 5000.03, 999, 277, 5000.06, 0, 4999.94, 999, 277, 5000.06, 0, 4999.91, 999, 277, 5000.03, 0, 4999.92, 999
278, 4999.24, 0, 4999.16, 999, 278, 5000.12, 0, 5000.12, 999, 278, 40000.7, 0, 5003.62, 999, 278, 5000.09, 0, 4948.28, 999, 278, 5000.08, 0, 5000.01, 999, 278, 5000.08, 0, 4999.95, 999, 278, 5000.08, 0, 5000.04, 999, 278, 5000.0, 0, 5000.02, 999, 278, 5000.07, 0, 5000.02, 999, 278, 5000.05, 0, 4999.91, 999, 278, 40001.1, 0, 5009.6, 999, 278, 5000.04, 0, 4999.93, 999, 278, 5000.09, 0, 4999.94, 999, 278, 40001.1, 0, 5010.51, 999, 278, 5000.07, 0, 4989.23, 999, 278, 40001.2, 0, 5012.21, 999, 278, 40001.2, 0, 5007.34, 999, 278, 5000.06, 0, 5000.05, 999, 278, 5000.09, 0, 4999.92, 999, 278, 40000.9, 0, 5011.55, 999, 278, 20398.2, 0, 5100.02, 999, 278, 5000.09, 0, 5000.03, 999, 278, 5000.06, 0, 4999.95, 999, 278, 5000.04, 0, 4999.91, 999, 278, 5000.07, 0, 4999.92, 999
279, 4999.23, 0, 4999.06, 999, 279, 5000.09, 0, 5000.12, 999, 279, 40000.4, 0, 5003.62, 999, 279, 5000.14, 0, 4950.37, 999, 279, 4999.96, 0, 5000.03, 999, 279, 5000.06, 0, 4999.95, 999, 279, 5000.12, 0, 4999.94, 999, 279, 4999.9, 0, 5000.02, 999, 279, 5000.11, 0, 5000.02, 999, 279, 5000.03, 0, 4999.91, 999, 279, 40000.3, 0, 5010.79, 999, 279, 5000.05, 0, 4999.92, 999, 279, 5000.1, 0, 4999.95, 999, 279, 40001.1, 0, 5008.65, 999, 279, 5000.11, 0, 4991.13, 999, 279, 40001.6, 0, 5012.64, 999, 279, 40001.4, 0, 5006.61, 999, 279, 5000.09, 0, 4999.95, 999, 279, 5000.08, 0, 4999.92, 999, 279, 40000.8, 0, 5008.12, 999, 279, 20399.2, 0, 5100.02, 999, 279, 5000.05, 0, 5000.03, 999, 279, 5000.12, 0, 4999.95, 999, 279, 5000.06, 0, 4999.91, 999, 279, 5000.1, 0, 5000.02, 999
280, 4998.54, 0, 4998.33, 999, 280, 5000.03, 0, 4999.92, 999, 280, 40000.2, 0, 5003.72, 999, 280, 5000.16, 0, 4948.89, 999, 280, 5000.04, 0, 4999.91, 999, 280, 5000.1, 0, 4999.94, 999, 280, 5000.11, 0, 4999.94, 999, 280, 4999.98, 0, 5000.02, 999, 280, 5000.1, 0, 4999.91, 999, 280, 5000.02, 0, 4999.91, 999, 280, 40001.1, 0, 5009.98, 999, 280, 5000.05, 0, 4999.93, 999, 280, 5000.12, 0, 4999.94, 999, 280, 40000.7, 0, 5011.1, 999, 280, 5000.09, 0, 4990.05, 999, 280, 40001.3, 0, 5010.29, 999, 280, 40001.7, 0, 5006.16, 999, 280, 5000.12, 0, 5000.04, 999, 280, 5000.04, 0, 4999.92, 999, 280, 40000.8, 0, 5010.4, 999, 280, 20398.8, 0, 5100.02, 999, 280, 5000.03, 0, 5000.23, 999, 280, 5000.14, 0, 4999.95, 999, 280, 5000.02, 0, 4999.91, 999, 280, 5000.11, 0, 5000.02, 999
