INSTANCE_ID, EagleUP_1.565.350_Time, EagleUP_1.565.350_opt, EagleUP_1.565.350_solved, EagleUP_1.565.350_PAR, INSTANCE_ID, SAT09referencesolver:TNM_2009-03-22_Time, SAT09referencesolver:TNM_2009-03-22_opt, SAT09referencesolver:TNM_2009-03-22_solved, SAT09referencesolver:TNM_2009-03-22_PAR, INSTANCE_ID, sparrow2011_sparrow2011_ubcsat1.2_2011-03-02_Time, sparrow2011_sparrow2011_ubcsat1.2_2011-03-02_opt, sparrow2011_sparrow2011_ubcsat1.2_2011-03-02_solved, sparrow2011_sparrow2011_ubcsat1.2_2011-03-02_PAR, INSTANCE_ID, adaptg2wsat2011_2011-03-02_Time, adaptg2wsat2011_2011-03-02_opt, adaptg2wsat2011_2011-03-02_solved, adaptg2wsat2011_2011-03-02_PAR, INSTANCE_ID, sattime2011_2011-03-02_Time, sattime2011_2011-03-02_opt, sattime2011_2011-03-02_solved, sattime2011_2011-03-02_PAR, INSTANCE_ID, MPhaseSAT_M_2011-02-16_Time, MPhaseSAT_M_2011-02-16_opt, MPhaseSAT_M_2011-02-16_solved, MPhaseSAT_M_2011-02-16_PAR, INSTANCE_ID, march_rw_2011-03-02_Time, march_rw_2011-03-02_opt, march_rw_2011-03-02_solved, march_rw_2011-03-02_PAR, INSTANCE_ID, SAT09referencesolver:march_hi_hi_Time, SAT09referencesolver:march_hi_hi_opt, SAT09referencesolver:march_hi_hi_solved, SAT09referencesolver:march_hi_hi_PAR, INSTANCE_ID, SAT09referencesolver:gnovelty+2_2009-03-22_Time, SAT09referencesolver:gnovelty+2_2009-03-22_opt, SAT09referencesolver:gnovelty+2_2009-03-22_solved, SAT09referencesolver:gnovelty+2_2009-03-22_PAR,INSTANCE_ID, nvarsOrig, nclausesOrig, nvars, nclauses, reducedVars, reducedClauses, vars_clauses_ratio, POSNEG_RATIO_CLAUSE_mean, POSNEG_RATIO_CLAUSE_coeff_variation, POSNEG_RATIO_CLAUSE_min, POSNEG_RATIO_CLAUSE_max, POSNEG_RATIO_CLAUSE_entropy, VCG_CLAUSE_mean, VCG_CLAUSE_coeff_variation, VCG_CLAUSE_min, VCG_CLAUSE_max, VCG_CLAUSE_entropy, UNARY, BINARYp, TRINARYp, VCG_VAR_mean, VCG_VAR_coeff_variation, VCG_VAR_min, VCG_VAR_max, VCG_VAR_entropy, POSNEG_RATIO_VAR_mean, POSNEG_RATIO_VAR_stdev, POSNEG_RATIO_VAR_min, POSNEG_RATIO_VAR_max, POSNEG_RATIO_VAR_entropy, HORNY_VAR_mean, HORNY_VAR_coeff_variation, HORNY_VAR_min, HORNY_VAR_max, HORNY_VAR_entropy, horn_clauses_fraction, VG_mean, VG_coeff_variation, VG_min, VG_max, CG_mean, CG_coeff_variation, CG_min, CG_max, CG_entropy, cluster_coeff_mean, cluster_coeff_coeff_variation, cluster_coeff_min, cluster_coeff_max, cluster_coeff_entropy, DIAMETER_mean, DIAMETER_coeff_variation, DIAMETER_min, DIAMETER_max, DIAMETER_entropy, cl_num_mean, cl_num_coeff_variation, cl_num_min, cl_num_max, cl_num_q90, cl_num_q10, cl_num_q75, cl_num_q25, cl_num_q50, cl_size_mean, cl_size_coeff_variation, cl_size_min, cl_size_max, cl_size_q90, cl_size_q10, cl_size_q75, cl_size_q25, cl_size_q50, SP_bias_mean, SP_bias_coeff_variation, SP_bias_min, SP_bias_max, SP_bias_q90, SP_bias_q10, SP_bias_q75, SP_bias_q25, SP_bias_q50, SP_unconstraint_mean, SP_unconstraint_coeff_variation, SP_unconstraint_min, SP_unconstraint_max, SP_unconstraint_q90, SP_unconstraint_q10, SP_unconstraint_q75, SP_unconstraint_q25, SP_unconstraint_q50, saps_BestSolution_Mean, saps_BestSolution_CoeffVariance, saps_FirstLocalMinStep_Mean, saps_FirstLocalMinStep_CoeffVariance, saps_FirstLocalMinStep_Median, saps_FirstLocalMinStep_Q10, saps_FirstLocalMinStep_Q90, saps_BestAvgImprovement_Mean, saps_BestAvgImprovement_CoeffVariance, saps_FirstLocalMinRatio_Mean, saps_FirstLocalMinRatio_CoeffVariance, gsat_BestSolution_Mean, gsat_BestSolution_CoeffVariance, gsat_FirstLocalMinStep_Mean, gsat_FirstLocalMinStep_CoeffVariance, gsat_FirstLocalMinStep_Median, gsat_FirstLocalMinStep_Q10, gsat_FirstLocalMinStep_Q90, gsat_BestAvgImprovement_Mean, gsat_BestAvgImprovement_CoeffVariance, gsat_FirstLocalMinRatio_Mean, gsat_FirstLocalMinRatio_CoeffVariance, lobjois_mean_depth_over_vars, lobjois_log_num_nodes_over_vars, Pre_featuretime, Basic_featuretime, KLB_featuretime, CG_featuretime, DIAMETER_featuretime, cl_featuretime, sp_featuretime, ls_saps_featuretime, ls_gsat_featuretime, lobjois_featuretime
480,5000.05,0,4999.91,999,480,5000.04,0,4999.91,999,480,5000.03,0,4999.91,999,480,5000.06,0,4999.82,999,480,5000.07,0,4999.91,999,480,5000.04,0,4999.93,999,480,5000.11,0,4999.94,999,480,5000.09,0,4999.94,999,480,5000.03,0,4999.91,999,480,600,2556,585,2543,0.025641026,0.005112072,0.230043256,0.476864596,0.587521917,0,1,0.679773314,0.00518467,0.058924455,0.005128205,0.006837607,0.145128155,0,0,0.966968148,0.00518467,0.27517039,0.001966182,0.010224145,2.672225928,0.207681156,0.162162703,0,1,3.240031928,0.002507302,0.371101167,0.000393236,0.006291781,2.250035001,0.485646874,0.010253721,0.274096847,0.003932363,0.020448289,0.007873077,0.224842319,0.003145891,0.015729453,2.89680411,0.10523159,0.233160181,0.051219512,0.241758242,2.222878882,4.003424658,0.014592577,4,5,0.022859724,3828,0.02840464,3687,4026,4026,3687,3898,3729,3818,32.10395453,0.069483876,29.27207207,35.88847491,35.88847491,29.27207207,34.88763468,30.67146283,31.09734513,0.377072575,0.596169556,0.000604324,1,0.698906529,0.087863824,0.552540129,0.194537119,0.360496951,0.07915304,0.651602106,0.005903561,0.327220334,0.145647836,0.024231685,0.10520967,0.041245152,0.068999287,24.2649,0.217442,128.982,0.0674798,129,118,140,0.899724,0.204745,0.852969,0.0349169,18.8289,0.214936,129.111,0.0651703,129,119,140,0.306566,0.367967,0.837193,0.0318649,0.30947422,0.562199335,0,0,0,0.05,0.07,1.98,0.02,2.22,2.5,2
481,0.029995,1,0.030676,999,481,0.25696,1,0.257619,999,481,0.083987,1,0.0854859,999,481,0.068989,1,0.069404,999,481,0.05899,1,0.0581131,999,481,1.14482,1,1.14572,999,481,3076.04,1,3075.97,999,481,3799.5,1,3799.43,999,481,0.056991,1,0.057225,999,481,650,2769,635,2756,0.023622047,0.004716981,0.230406386,0.501197388,0.588040259,0,1,0.729147113,0.00478155,0.066503749,0.004724409,0.007874016,0.156169883,0,0,0.966618287,0.00478155,0.28503115,0.001451379,0.010885341,2.686408468,0.231880794,0.173372448,0,1,3.323291839,0.002293636,0.384768094,0.000362845,0.005805515,2.281752688,0.48222061,0.009488818,0.28402954,0.002902758,0.020319303,0.007193962,0.24979484,0.002177068,0.016328012,2.977941378,0.106502675,0.249225239,0.046376812,0.285714286,2.309245178,4.007886435,0.022070169,4,5,0.046046194,3780.571429,0.021927639,3666,3947,3947,3666,3835,3735,3760,34.58679165,0.072510884,32.2246894,39.23156828,39.23156828,32.2246894,37.43624511,32.64069612,33.46090426,0.399736637,0.571770371,0.000918383,1,0.713670025,0.090406913,0.58021407,0.203756204,0.39587245,0.089699038,0.648660493,0.00642427,0.339506717,0.169144222,0.027322101,0.117007531,0.046476211,0.07766141,22.283,0.271598,139.953,0.0654518,140,129,151,0.895415,0.211151,0.855941,0.0356666,17.3368,0.229626,140.297,0.0620112,140,129,152,0.289791,0.345792,0.842895,0.0295331,0.309276817,0.503782789,0,0,0,0.05,0.08,1.98,0.03,2.25,2.51,2
482,5000.03,0,4999.91,999,482,5000.09,0,5000.01,999,482,5000.06,0,4999.91,999,482,5000.11,0,4999.92,999,482,5000.12,0,4999.92,999,482,1051.01,2,1051.01,999,482,207.124,2,207.119,999,482,227.61,2,227.606,999,482,5000.1,0,4999.91,999,482,450,1917,443,1910,0.015801354,0.003664921,0.231937173,0.502792321,0.586214492,0,1,0.690196587,0.00682992,0.052253879,0.006772009,0.009029345,0.119295756,0,0,0.97434555,0.00682992,0.285551341,0.002617801,0.019371728,2.64014862,0.228559925,0.158157347,0,0.714285714,3.26805387,0.003342276,0.379407397,0.00052356,0.008900524,2.256657598,0.489528796,0.013369104,0.279927209,0.005235602,0.035078534,0.010335791,0.242219396,0.003664921,0.022513089,2.9391838,0.108845648,0.234353431,0.048625793,0.254545455,2.292388724,4,0,4,4,0,3903.428571,0.019266194,3812,4022,4022,3812,4004,3844,3870,26.25295033,0.054274112,24.26589147,28.45954046,28.45954046,24.26589147,28.14022874,25.11618257,25.84050367,0.397633124,0.554062396,0.002573141,0.909456808,0.693330895,0.105956306,0.570482801,0.210826631,0.403542915,0.087475671,0.650393589,0.004601785,0.312877262,0.164060755,0.024313277,0.119139593,0.045220348,0.075959522,17.3205,0.265235,98.0387,0.0735619,98,89,108,0.950066,0.206391,0.857263,0.0374312,13.9189,0.255677,97.9667,0.0736799,98,89,107,0.356839,0.382481,0.84339,0.035633,0.325530142,0.565311391,0,0,0,0.03,0.04,2.01,0.02,2.28,2.48,2
483,5000.04,0,4999.91,999,483,5000.09,0,5000.01,999,483,5000.04,0,4999.91,999,483,5000.04,0,4999.92,999,483,5000.06,0,4999.92,999,483,5000.05,0,4999.94,999,483,5000.14,0,5000.05,999,483,5000.08,0,4999.94,999,483,5000.06,0,4999.91,999,483,125,2662,125,2662,0,0,0.046957175,0.377610819,0.660564582,0.2,1,0.842101785,0.04,0,0.04,0.04,0,0,0,0,0.04,0.093187268,0.030803907,0.048835462,3.430549837,0.074991293,0.059171849,0,0.275862069,2.899276661,0.00742299,0.186014656,0.004132231,0.010894065,2.662905451,0.185574756,0.045271225,0.017425366,0.042449286,0.046581518,0.096820826,0.058449973,0.074004508,0.115326822,4.11036816,0.094599567,0.059921421,0.078206774,0.119552042,0.958860329,2.959677419,0.06646491,2,3,0.168967975,4215.714286,0.014404648,4129,4339,4339,4129,4252,4183,4197,27.87593853,0.028290134,27.0365706,29.44111546,29.44111546,27.0365706,28.24934258,27.08687396,27.99475816,0.157591907,0.728952981,3.45E-05,0.490617415,0.312011998,0.020778749,0.243053694,0.063011933,0.137760866,0.001764755,0.63681258,0.000210874,0.00617642,0.003180738,0.000585772,0.002318103,0.000998554,0.001557708,10.6428,0.272065,24.8672,0.151972,25,20,30,1.53187,0.246249,0.868108,0.0730933,9.64523,0.310335,24.8365,0.154957,25,20,30,1.08584,0.429771,0.854981,0.0745254,0.55234376,0.697346386,0,0,0,9.26,0.01,1.99,0.04,2.17,2.17,2
484,5000.06,0,4999.91,999,484,5000.02,0,4999.91,999,484,5000.02,0,4999.91,999,484,5000.04,0,4999.92,999,484,5000.12,0,5000.02,999,484,5000.06,0,4999.94,999,484,5000.13,0,4999.95,999,484,5000.09,0,4999.94,999,484,5000.1,0,5000.01,999,484,125,2662,125,2662,0,0,0.046957175,0.374755823,0.647256133,0.2,1,0.828560555,0.04,0,0.04,0.04,0,0,0,0,0.04,0.097443821,0.029676935,0.051089406,3.511671294,0.076524145,0.055045502,0,0.294117647,2.820801706,0.007122464,0.227065385,0.003756574,0.010894065,2.772753943,0.178061608,0.045042825,0.020166236,0.041322314,0.046581518,0.096884894,0.058291177,0.07513148,0.119083396,4.109045203,0.095250359,0.061534997,0.077740818,0.119234465,0.992801951,2.967741935,0.059535061,2,3,0.142505867,4214.285714,0.021930763,4118,4372,4372,4118,4336,4138,4166,27.6960197,0.03526947,26.5717031,29.56015554,29.56015554,26.5717031,28.25392066,26.70858094,27.7506001,0.159732526,0.649412533,0.014650921,0.516545608,0.311032007,0.046062038,0.215185007,0.08387584,0.147152796,0.00177259,0.707335914,0.000240208,0.006905994,0.003388262,0.000650607,0.002063523,0.00092402,0.0013897,11.0281,0.258009,24.9157,0.151491,25,20,30,1.54448,0.243245,0.870555,0.0726974,9.93579,0.272776,24.7319,0.152414,25,20,30,1.09305,0.423794,0.85474,0.0737683,0.552081853,0.702904689,0,0,0,9.37,0.02,1.99,0.04,2.12,2.17,2
485,5000.1,0,4999.91,999,485,5000.02,0,4999.91,999,485,5000.1,0,4999.91,999,485,5000.1,0,5000.02,999,485,5000.08,0,4999.92,999,485,5000.06,0,4999.93,999,485,5000.06,0,4999.95,999,485,5000.06,0,4999.93,999,485,5000.07,0,4999.91,999,485,600,2556,584,2531,0.02739726,0.009877519,0.230738838,0.49993415,0.588648286,0,1,0.695466149,0.005188404,0.056324041,0.005136986,0.006849315,0.134838294,0,0,0.969972343,0.005188404,0.267881137,0.001975504,0.012248123,2.634683785,0.215222526,0.164280779,0,1,3.240880612,0.002533651,0.394078371,0,0.005926511,2.322593965,0.490320032,0.010301034,0.268427023,0.003951008,0.024891347,0.007820528,0.227356806,0.001975504,0.015408929,2.897413194,0.105660697,0.235721911,0.051282051,0.333333333,2.245947829,4,0,4,4,0,3828.857143,0.026640691,3735,4005,4005,3735,3967,3753,3773,32.13978353,0.058532056,30.47919428,35.5855181,35.5855181,30.47919428,34.33324931,30.57242303,31.23128164,0.386197079,0.57646203,0.000943242,1,0.690724102,0.086580722,0.557770619,0.201633452,0.386396432,0.083736689,0.680916516,0.005149247,0.320863513,0.159246772,0.02393091,0.10884933,0.042415872,0.071840777,22.9612,0.243142,129.046,0.0678073,129,119,140,0.909542,0.209033,0.854469,0.0381743,18.1701,0.225466,129.173,0.0658986,129,118,140,0.304476,0.378164,0.839648,0.0323207,0.310492997,0.520779428,0,0,0,0.05,0.06,1.99,0.02,2.24,2.53,2
486,5000.02,0,4999.91,999,486,4999.97,0,5000.01,999,486,5000.07,0,4999.91,999,486,5000.06,0,4999.92,999,486,5000.1,0,5000.02,999,486,47.3118,2,47.3113,999,486,7.31089,2,7.31119,999,486,8.06877,2,8.06912,999,486,5000.07,0,4999.91,999,486,350,1491,341,1471,0.026392962,0.013596193,0.231815092,0.494130977,0.586613204,0,1,0.693411034,0.008889358,0.058692479,0.008797654,0.014662757,0.140052086,0,0,0.969408566,0.008889358,0.26100288,0.003399048,0.016995241,2.619952802,0.221427886,0.169795686,0,1,3.240391469,0.004471593,0.369761241,0.001359619,0.010197145,2.263889874,0.505778382,0.017288297,0.255436374,0.006798097,0.032630863,0.013301347,0.223572854,0.004758668,0.023793338,2.87230099,0.110912865,0.233780178,0.057142857,0.288888889,2.271333928,4,0,4,4,0,3988.857143,0.014198996,3926,4084,4084,3926,4063,3939,3975,21.94592644,0.050309541,20.96293476,23.90083252,23.90083252,20.96293476,23.41841004,21.20020096,21.33712696,0.38538841,0.594654608,0.002598194,1,0.714671677,0.078674239,0.559413082,0.185778935,0.377912479,0.084083614,0.663437096,0.004422216,0.411717338,0.156087152,0.027986026,0.103777063,0.044678592,0.073314528,14.7335,0.263712,75.2184,0.0852971,75,67,83,0.979468,0.203579,0.855943,0.0426811,12.0266,0.253372,75.1422,0.0859398,75,67,83,0.400331,0.383404,0.841876,0.0416841,0.334342131,0.627445739,0,0,0,0.03,0.02,1.98,0.01,2.24,2.46,2
487,0.363943,1,0.364522,999,487,1.37479,1,1.37452,999,487,0.071988,1,0.0720199,999,487,2.36464,1,2.3975,999,487,2.48862,1,2.50477,999,487,1.92371,1,1.92336,999,487,5000.1,0,4999.94,999,487,5000.12,0,4999.93,999,487,0.142977,1,0.142879,999,487,80,7120,80,7120,0,0,0.011235955,0.316492777,0.675741505,0.142857143,1,1.01260833,0.0875,0,0.0875,0.0875,0,0,0,0,0.0875,0.037655762,0.080337079,0.100561798,3.849085046,0.027820222,0.023140512,0.001531394,0.098765432,1.918415048,0.005812851,0.141015896,0.004073034,0.00744382,3.013672522,0.066432584,0.011095506,0,0.011095506,0.011095506,-1,0,-1,0,-512,-1,0,-1,0,0,2,0,2,2,0,4397.4,0.018725756,4316,4555,4555,4316,4390,4360,4366,28.6241553,0.006613702,28.33921209,28.89330406,28.89330406,28.33921209,28.75139018,28.52866973,28.60820046,0.0561953,0.795861792,0.003333041,0.187905071,0.118656339,0.010081362,0.080019641,0.025817697,0.041719453,6.37E-05,0.358302006,1.44E-05,0.000137219,9.95E-05,3.78E-05,7.48E-05,4.85E-05,6.17E-05,9.87125,0.242109,13.6199,0.196884,13,10,17,1.9549,0.293284,0.87577,0.094403,9.66178,0.241101,13.6103,0.198818,14,10,17,1.73461,0.415753,0.87206,0.0989568,0.670386455,0.754609204,0.01,0,0.01,60.1,0.04,2,0.33,2.06,2.06,2
488,5000.02,0,4999.91,999,488,5000.09,0,4999.91,999,488,5000.03,0,4999.91,999,488,5000.03,0,4999.82,999,488,5000.1,0,5000.02,999,488,5000.1,0,5000.02,999,488,5000.12,0,5000.14,999,488,5000.11,0,4999.93,999,488,5000.09,0,5000.01,999,488,90,8010,90,8010,0,0,0.011235955,0.315070448,0.674840034,0.142857143,1,1.007703392,0.077777778,0,0.077777778,0.077777778,0,0,0,0,0.077777778,0.035868006,0.071785268,0.085518102,3.900819314,0.034065799,0.026715692,0,0.119601329,2.139950167,0.004835622,0.149395211,0.00349563,0.006741573,2.937272097,0.062172285,0.011111111,0,0.011111111,0.011111111,-1,0,-1,0,-512,-1,0,-1,0,0,2,0,2,2,0,4343.2,0.022973511,4249,4496,4496,4249,4428,4265,4278,31.17558118,0.019737988,30.09790539,32.01312278,32.01312278,30.09790539,31.34185229,31.21160795,31.21341749,0.068439011,0.748985029,0.000228278,0.226489361,0.139814257,0.012127399,0.099004557,0.028040353,0.061981324,6.55E-05,0.334475362,2.55E-05,0.000122847,9.60E-05,4.16E-05,7.82E-05,4.77E-05,6.37E-05,10.5097,0.242454,15.4029,0.187814,15,12,19,1.93595,0.297349,0.877839,0.0923441,10.4161,0.243615,15.3672,0.188171,15,12,19,1.69392,0.416814,0.874797,0.0867349,0.662245092,0.760185768,0.01,0,0.01,60.14,0.05,1.99,0.36,2.07,2.08,2
489,5000.1,0,4999.91,999,489,5000.06,0,4999.91,999,489,5000.05,0,4999.91,999,489,5000.03,0,4999.92,999,489,5000.07,0,5000.02,999,489,5000.06,0,4999.93,999,489,5000.15,0,5000.05,999,489,5000.09,0,4999.94,999,489,5000.09,0,4999.91,999,489,125,2662,125,2662,0,0,0.046957175,0.379113449,0.644162682,0.2,1,0.83763271,0.04,0,0.04,0.04,0,0,0,0,0.04,0.098631353,0.024793388,0.048835462,3.535230813,0.077831722,0.062574443,0,0.31372549,2.952569172,0.007332832,0.213508464,0.003756574,0.011269722,2.762183017,0.183320811,0.045078888,0.0195789,0.040570999,0.046581518,0.096792885,0.06098987,0.076258452,0.115326822,4.154326822,0.094961672,0.061861858,0.076495178,0.118970519,0.991776682,2.983870968,0.042217566,2,3,0.082564938,4218.714286,0.023400144,4128,4428,4428,4128,4280,4132,4174,27.57987287,0.032629037,26.37350264,29.30871725,29.30871725,26.37350264,28.02359813,26.83664773,27.71393998,0.160773293,0.729351805,0.000740332,0.549204603,0.326073327,0.029574588,0.235022874,0.070687657,0.141186167,0.001901833,0.97219242,0.000355043,0.018176745,0.003550237,0.00057722,0.002342544,0.000955035,0.001437392,10.622,0.269822,24.919,0.152155,25,20,30,1.55281,0.242922,0.871492,0.0729368,9.60164,0.274514,24.8764,0.154505,25,20,30,1.09937,0.429964,0.858355,0.072235,0.552965358,0.708493663,0,0,0,9.22,0.02,2,0.04,2.11,2.21,2
490,51.0872,1,51.087,999,490,1.16182,1,1.1615,999,490,87.2327,1,87.2308,999,490,29.3195,1,29.3193,999,490,15.9656,1,15.9708,999,490,10.8903,1,10.8913,999,490,5000.08,0,4999.93,999,490,5000.05,0,4999.92,999,490,4.97024,1,4.97137,999,490,80,7120,80,7120,0,0,0.011235955,0.31111557,0.675106265,0.142857143,1,0.995539312,0.0875,0,0.0875,0.0875,0,0,0,0,0.0875,0.035403175,0.081320225,0.093960674,3.82205737,0.034124573,0.025526705,0,0.117834395,2.166981026,0.005259831,0.169874501,0.003089888,0.00758427,2.983100127,0.06011236,0.011095506,0,0.011095506,0.011095506,-1,0,-1,0,-512,-1,0,-1,0,0,2,0,2,2,0,4394.2,0.020272322,4281,4521,4521,4281,4471,4329,4369,28.20830824,0.010998202,27.67544468,28.5841628,28.5841628,27.67544468,28.42137789,28.11295012,28.2476057,0.068312429,0.719885663,0.000225442,0.22188139,0.1454519,0.018125944,0.101868228,0.027605077,0.058804066,6.54E-05,0.357401853,3.03E-05,0.000127765,0.000103748,4.06E-05,8.00E-05,4.75E-05,6.03E-05,9.81085,0.24874,13.7169,0.196135,14,10,17,1.96487,0.298481,0.87908,0.0931357,9.5512,0.254736,13.6692,0.201202,14,10,17,1.7607,0.419556,0.874874,0.092796,0.671325013,0.749888661,0.01,0,0.01,60.23,0.04,2,0.33,2.05,2.06,2
491,5000.1,0,4999.91,999,491,5000.04,0,4999.91,999,491,5000.05,0,4999.91,999,491,5000.11,0,5000.02,999,491,5000.04,0,4999.92,999,491,5000.1,0,4999.94,999,491,5000.1,0,4999.95,999,491,5000.07,0,4999.94,999,491,5000.06,0,4999.91,999,491,150,3195,150,3195,0,0,0.046948357,0.366635368,0.646100634,0.2,1,0.807317998,0.033333333,0,0.033333333,0.033333333,0,0,0,0,0.033333333,0.096152863,0.025039124,0.041001565,3.577344024,0.073574629,0.061039705,0,0.287128713,2.871600952,0.005863328,0.249135738,0.002503912,0.009076682,2.873878236,0.175899844,0.043939489,0.025039946,0.041001565,0.04600939,0.081136753,0.060028833,0.066353678,0.097339593,4.145081784,0.080777976,0.066882786,0.063918654,0.105638884,0.935046286,3,0,3,3,0,4159.571429,0.025946354,4001,4367,4367,4001,4239,4092,4142,31.86420141,0.04151793,30.49831,34.39271811,34.39271811,30.49831,33.12432177,30.54407879,31.32893451,0.152935055,0.749468037,0.000986097,0.519291007,0.314353017,0.031876135,0.204794343,0.059380912,0.130226759,0.001803708,0.733249285,0.000270141,0.010255537,0.003407205,0.000600273,0.002262188,0.000933745,0.001428828,12.3847,0.269153,29.6737,0.144116,30,24,35,1.48462,0.242353,0.867635,0.0685272,11.3781,0.253449,29.7727,0.141467,30,24,35,1.01048,0.428104,0.857234,0.0646348,0.541208411,0.682393594,0,0,0,11.24,0.03,2,0.05,2.12,2.15,2
492,5000.04,0,4999.81,999,492,5000.05,0,4999.91,999,492,5000.06,0,4999.91,999,492,5000.03,0,4999.93,999,492,5000.08,0,4999.92,999,492,5000.04,0,4999.92,999,492,4823.67,2,4823.52,999,492,4321.31,2,4321.18,999,492,5000.03,0,4999.91,999,492,70,6230,70,6230,0,0,0.011235955,0.311121302,0.687755842,0.142857143,1,1.001796745,0.1,0,0.1,0.1,0,0,0,0,0.1,0.033870172,0.092455859,0.106902087,3.703686014,0.031108603,0.021320911,0,0.099071207,1.98637398,0.006276083,0.158376138,0.003210273,0.009149278,3.051233352,0.062760835,0.011075441,0,0.011075441,0.011075441,-1,0,-1,0,-512,-1,0,-1,0,0,2,0,2,2,0,4426.2,0.01351522,4365,4536,4536,4365,4438,4388,4404,25.88425244,0.015559963,25.30177112,26.53924162,26.53924162,25.30177112,25.97431275,25.69940748,25.90652921,0.062835028,0.666003554,5.64E-05,0.18866252,0.114926211,0.010965696,0.098220674,0.026181435,0.059172346,6.35E-05,0.352728824,3.03E-05,0.000129525,9.94E-05,4.20E-05,7.44E-05,4.57E-05,5.91E-05,8.79649,0.260103,12.1239,0.205855,12,9,15,2.05304,0.310741,0.883326,0.0991067,8.51412,0.267058,11.9996,0.20415,12,9,15,1.79604,0.428312,0.87312,0.0997089,0.6804307,0.755639423,0.01,0,0,60.04,0.03,1.99,0.28,2.05,2.05,2
493,0.006998,1,0.00805611,999,493,0.007998,1,0.00915493,999,493,0.029994,1,0.030694,999,493,0.017996,1,0.0183641,999,493,0.012997,1,0.0185339,999,493,5000.03,0,4999.91,999,493,76.7303,1,76.7291,999,493,85.194,1,85.1932,999,493,0.007998,1,0.00959711,999,493,550,2343,536,2328,0.026119403,0.006443299,0.23024055,0.490893471,0.589937443,0,1,0.740755922,0.00568517,0.072236964,0.005597015,0.009328358,0.192461319,0,0,0.954467354,0.00568517,0.300395857,0.002147766,0.014175258,2.732495234,0.239985999,0.175504171,0,1,3.340956494,0.002711956,0.426448645,0.000429553,0.008161512,2.335770146,0.47766323,0.011272568,0.295078722,0.004295533,0.028780069,0.008567078,0.260391482,0.002147766,0.02104811,3.017104748,0.10741587,0.258930228,0.04756871,0.333333333,2.347390431,4,0,4,4,0,3807.285714,0.022435359,3701,3945,3945,3701,3917,3734,3787,29.9456709,0.079761714,26.8859579,34.04544294,34.04544294,26.8859579,32.49328264,27.63064037,29.20326727,0.404698075,0.568406914,0.000762189,1,0.710295179,0.095117473,0.59985784,0.215545975,0.392228069,0.094421266,0.677625995,0.007261278,0.377592462,0.180639253,0.027820674,0.123055768,0.04845246,0.079451365,16.7774,0.303103,118.087,0.0659724,118,108,128,0.910869,0.212151,0.853977,0.034687,13.8397,0.266674,118.447,0.0664143,118,108,129,0.321947,0.365909,0.845753,0.0322268,0.319146539,0.54954412,0,0,0,0.05,0.05,1.99,0.02,2.23,2.51,2
494,0.010997,1,0.0114009,999,494,0.113981,1,0.113928,999,494,0.010997,1,0.010481,999,494,0.036994,1,0.0377991,999,494,0.051991,1,0.051385,999,494,0.739886,1,0.743107,999,494,42.5025,1,42.5033,999,494,44.1533,1,44.1543,999,494,0.014997,1,0.0163371,999,494,100,2130,100,2130,0,0,0.046948357,0.381596244,0.647204797,0.2,1,0.845408227,0.05,0,0.05,0.05,0,0,0,0,0.05,0.094351014,0.039906103,0.06056338,3.487320295,0.099553879,0.06720603,0.008403361,0.333333333,3.04484953,0.010023474,0.197542059,0.004225352,0.016431925,2.748814896,0.200469484,0.045793427,0.013710383,0.043661972,0.046478873,0.119308779,0.064108307,0.09342723,0.145070423,4.184540531,0.11599898,0.05495045,0.097495138,0.138672196,1.055441894,2.696969697,0.170401695,2,3,0.613410049,4287.714286,0.015242513,4207,4396,4396,4207,4341,4228,4252,23.44005536,0.040364475,22.26757317,25.35486806,25.35486806,22.26757317,23.75659615,22.6406397,23.50552811,0.202401703,0.606916235,0.013758274,0.56839538,0.375459159,0.04675408,0.283930597,0.106170525,0.201050354,0.002056346,0.613573224,0.000492144,0.006475282,0.003862596,0.000873238,0.002609638,0.001136424,0.001700836,7.91623,0.331931,20.2748,0.167539,20,16,25,1.60481,0.261783,0.87462,0.0845592,6.95659,0.348126,20.2583,0.167369,20,16,25,1.19245,0.421569,0.860542,0.0776286,0.569543816,0.71394759,0,0,0,7.15,0.01,1.99,0.03,2.15,2.16,2
