INSTANCE_ID, RestartSAT_B95_Time, RestartSAT_B95_opt, RestartSAT_B95_solved, RestartSAT_B95_PAR, INSTANCE_ID, glueminisat_2.2.5_Time, glueminisat_2.2.5_opt, glueminisat_2.2.5_solved, glueminisat_2.2.5_PAR, INSTANCE_ID, SAT09referencesolver:precosat_236_Time, SAT09referencesolver:precosat_236_opt, SAT09referencesolver:precosat_236_solved, SAT09referencesolver:precosat_236_PAR, INSTANCE_ID, minisathack:cir_minisat_2011-05-13\(simp\)_Time, minisathack:cir_minisat_2011-05-13\(simp\)_opt, minisathack:cir_minisat_2011-05-13\(simp\)_solved, minisathack:cir_minisat_2011-05-13\(simp\)_PAR, INSTANCE_ID, minisathackreference:minisat_2.2.0_Time, minisathackreference:minisat_2.2.0_opt, minisathackreference:minisat_2.2.0_solved, minisathackreference:minisat_2.2.0_PAR, INSTANCE_ID, minisathack:EBMiniSAT_2011-03-02_Time, minisathack:EBMiniSAT_2011-03-02_opt, minisathack:EBMiniSAT_2011-03-02_solved, minisathack:EBMiniSAT_2011-03-02_PAR, INSTANCE_ID, minisathack:contrasat_2011-03-02_Time, minisathack:contrasat_2011-03-02_opt, minisathack:contrasat_2011-03-02_solved, minisathack:contrasat_2011-03-02_PAR, INSTANCE_ID, minisathack:LR_GL_SHR_2011-03-02_Time, minisathack:LR_GL_SHR_2011-03-02_opt, minisathack:LR_GL_SHR_2011-03-02_solved, minisathack:LR_GL_SHR_2011-03-02_PAR, INSTANCE_ID, minisathack:MiniSAT_2.2.0-agile-26_Time, minisathack:MiniSAT_2.2.0-agile-26_opt, minisathack:MiniSAT_2.2.0-agile-26_solved, minisathack:MiniSAT_2.2.0-agile-26_PAR, INSTANCE_ID, SAT09referencesolver:glucose_1.0_Time, SAT09referencesolver:glucose_1.0_opt, SAT09referencesolver:glucose_1.0_solved, SAT09referencesolver:glucose_1.0_PAR, INSTANCE_ID, glucose_2_Time, glucose_2_opt, glucose_2_solved, glucose_2_PAR, INSTANCE_ID, EBGlucose_1.0_Time, EBGlucose_1.0_opt, EBGlucose_1.0_solved, EBGlucose_1.0_PAR, INSTANCE_ID, Lingeling_587f\(fixed\)_Time, Lingeling_587f\(fixed\)_opt, Lingeling_587f\(fixed\)_solved, Lingeling_587f\(fixed\)_PAR, INSTANCE_ID, minisathack:minisat_psm_2011-04-01_Time, minisathack:minisat_psm_2011-04-01_opt, minisathack:minisat_psm_2011-04-01_solved, minisathack:minisat_psm_2011-04-01_PAR, INSTANCE_ID, CryptoMiniSat_Strange-Night2-st\(fixed\)_Time, CryptoMiniSat_Strange-Night2-st\(fixed\)_opt, CryptoMiniSat_Strange-Night2-st\(fixed\)_solved, CryptoMiniSat_Strange-Night2-st\(fixed\)_PAR, INSTANCE_ID, rcl_2011-04-01_Time, rcl_2011-04-01_opt, rcl_2011-04-01_solved, rcl_2011-04-01_PAR, INSTANCE_ID, MPhaseSAT64_2011-05-14\(fixed\)_Time, MPhaseSAT64_2011-05-14\(fixed\)_opt, MPhaseSAT64_2011-05-14\(fixed\)_solved, MPhaseSAT64_2011-05-14\(fixed\)_PAR, INSTANCE_ID, QuteRSat_2011-05-12\(fixed\)_Time, QuteRSat_2011-05-12\(fixed\)_opt, QuteRSat_2011-05-12\(fixed\)_solved, QuteRSat_2011-05-12\(fixed\)_PAR,INSTANCE_ID, nvarsOrig, nclausesOrig, nvars, nclauses, reducedVars, reducedClauses, vars_clauses_ratio, POSNEG_RATIO_CLAUSE_mean, POSNEG_RATIO_CLAUSE_coeff_variation, POSNEG_RATIO_CLAUSE_min, POSNEG_RATIO_CLAUSE_max, POSNEG_RATIO_CLAUSE_entropy, VCG_CLAUSE_mean, VCG_CLAUSE_coeff_variation, VCG_CLAUSE_min, VCG_CLAUSE_max, VCG_CLAUSE_entropy, UNARY, BINARYp, TRINARYp, VCG_VAR_mean, VCG_VAR_coeff_variation, VCG_VAR_min, VCG_VAR_max, VCG_VAR_entropy, POSNEG_RATIO_VAR_mean, POSNEG_RATIO_VAR_stdev, POSNEG_RATIO_VAR_min, POSNEG_RATIO_VAR_max, POSNEG_RATIO_VAR_entropy, HORNY_VAR_mean, HORNY_VAR_coeff_variation, HORNY_VAR_min, HORNY_VAR_max, HORNY_VAR_entropy, horn_clauses_fraction, VG_mean, VG_coeff_variation, VG_min, VG_max, CG_mean, CG_coeff_variation, CG_min, CG_max, CG_entropy, cluster_coeff_mean, cluster_coeff_coeff_variation, cluster_coeff_min, cluster_coeff_max, cluster_coeff_entropy, DIAMETER_mean, DIAMETER_coeff_variation, DIAMETER_min, DIAMETER_max, DIAMETER_entropy, cl_num_mean, cl_num_coeff_variation, cl_num_min, cl_num_max, cl_num_q90, cl_num_q10, cl_num_q75, cl_num_q25, cl_num_q50, cl_size_mean, cl_size_coeff_variation, cl_size_min, cl_size_max, cl_size_q90, cl_size_q10, cl_size_q75, cl_size_q25, cl_size_q50, SP_bias_mean, SP_bias_coeff_variation, SP_bias_min, SP_bias_max, SP_bias_q90, SP_bias_q10, SP_bias_q75, SP_bias_q25, SP_bias_q50, SP_unconstraint_mean, SP_unconstraint_coeff_variation, SP_unconstraint_min, SP_unconstraint_max, SP_unconstraint_q90, SP_unconstraint_q10, SP_unconstraint_q75, SP_unconstraint_q25, SP_unconstraint_q50, saps_BestSolution_Mean, saps_BestSolution_CoeffVariance, saps_FirstLocalMinStep_Mean, saps_FirstLocalMinStep_CoeffVariance, saps_FirstLocalMinStep_Median, saps_FirstLocalMinStep_Q10, saps_FirstLocalMinStep_Q90, saps_BestAvgImprovement_Mean, saps_BestAvgImprovement_CoeffVariance, saps_FirstLocalMinRatio_Mean, saps_FirstLocalMinRatio_CoeffVariance, gsat_BestSolution_Mean, gsat_BestSolution_CoeffVariance, gsat_FirstLocalMinStep_Mean, gsat_FirstLocalMinStep_CoeffVariance, gsat_FirstLocalMinStep_Median, gsat_FirstLocalMinStep_Q10, gsat_FirstLocalMinStep_Q90, gsat_BestAvgImprovement_Mean, gsat_BestAvgImprovement_CoeffVariance, gsat_FirstLocalMinRatio_Mean, gsat_FirstLocalMinRatio_CoeffVariance, lobjois_mean_depth_over_vars, lobjois_log_num_nodes_over_vars, Pre_featuretime, Basic_featuretime, KLB_featuretime, CG_featuretime, DIAMETER_featuretime, cl_featuretime, sp_featuretime, ls_saps_featuretime, ls_gsat_featuretime, lobjois_featuretime
238,776.475,1,776.456,999,238,5000.09,0,5000.02,999,238,5000.12,0,5000.05,999,238,45.3051,1,45.3173,999,238,636.643,1,636.621,999,238,76.0884,1,76.0886,999,238,413.456,1,413.453,999,238,5000.11,0,4999.93,999,238,657.633,1,657.626,999,238,5000.09,0,5000.02,999,238,968.724,1,968.71,999,238,5000.1,0,5000.11,999,238,96.2434,1,96.2461,999,238,443.536,1,443.604,999,238,130.362,1,130.363,999,238,261.231,1,261.24,999,238,422.151,1,422.149,999,238,28.0737,1,28.0734,999,238,50073,210235,20573,120343,1.433918242,0.746964925,0.170953026,0.409265184,0.434034162,0,1,1.035816656,0.00016482,0.186349307,9.72E-05,0.000243037,0.917288451,0,0.080586324,0.528572497,0.00016482,0.512196342,4.99E-05,0.000465337,2.557117841,0.018889399,0.038170164,0,0.272727273,0.822160877,8.47E-05,0.501281328,1.66E-05,0.000232668,2.306241769,0.528979666,6.64E-05,0.519570361,3.32E-05,0.000174501,0.000294113,0.427668183,4.99E-05,0.000681386,3.730843952,0.254662471,0.281790647,0.088749126,0.571428571,3.283143852,13.34969325,0.035721647,13,14,0.647256543,261.4888889,0.268131618,115,506,329,175,304,213,252,7.949080883,0.173707881,5.631578947,11.85217391,9.727272727,6.180257511,8.990610329,6.992063492,7.883116883,0.075091439,1.901885397,0,0.653264633,0.364609789,3.70E-08,0.060578688,0.000106566,0.004352639,0.030769568,0.728431851,1.14E-05,0.210579042,0.044746357,0.000708376,0.041653759,0.022239291,0.02619895,4521.67,1.32084,2648,0.866028,3966,0,3966,2.13703,1.41798,3.82355,1.37304,1935.54,0.264149,3632.08,0.300553,3924,3894,3970,0.341549,1.78565,0.885608,0.177368,0.033906748,0.107992899,0.7,0.02,1.18,6.02,2.01,2,1.4,2.11,2.3,2
239,48.2377,1,48.2419,999,239,31.6432,1,31.6434,999,239,12.4921,1,12.5128,999,239,15.1787,1,15.1792,999,239,18.4752,1,18.4761,999,239,17.3054,1,17.3094,999,239,11.1923,1,11.1922,999,239,43.5224,1,43.5229,999,239,18.9221,1,18.922,999,239,20.4809,1,20.4879,999,239,17.7733,1,17.7743,999,239,63.2304,1,63.3472,999,239,47.7887,1,47.8133,999,239,9.79851,1,9.82114,999,239,28.9336,1,28.9531,999,239,25.994,1,26.0155,999,239,23.3654,1,23.3676,999,239,231.654,1,231.649,999,239,64699,276210,34963,212546,0.850499099,0.299530455,0.164496156,0.363796728,1.064695729,0,1,1.74111825,9.09E-05,0.609183865,5.72E-05,0.00051483,1.435329309,0,0.547622632,0.712551636,9.09E-05,1.004593368,3.29E-05,0.001355001,3.140082591,0.171659333,0.144484814,0,0.833333333,3.044159665,4.64E-05,0.878029135,4.71E-06,0.000625747,2.809821285,0.618449653,9.14E-05,0.781717806,1.88E-05,0.001072709,0.000258828,1.01246547,2.35E-05,0.002375956,4.547810993,0.211218762,0.703923442,0.016524869,0.744871795,3.586152455,69.02439024,0.171971215,49,89,3.679760009,431.9,0.609370634,43,956,956,170,545,221,453,12.29019493,0.27355831,4,16.77326969,16.77326969,10.16742081,14.97864078,11.35882353,12.598234,0.511970011,0.567561787,8.16E-06,0.992573293,0.866602064,0.079492199,0.781649354,0.258142259,0.571352006,0.034898707,1.239678105,0,0.23373849,0.089152432,0.002688133,0.049674799,0.007146673,0.017421564,1045,0,10675,0,10675,10675,10675,1.03262,0,0.916707,0,2439,0.57179,8555,0.559036,10665,0,10688,0.936561,1.33264,0.98092,0.100206,0.060213027,0.138048284,1.14,0.02,3.42,44.69,2.03,2,2.49,2.17,2.26,2
240,133.353,1,133.35,999,240,451.883,1,451.876,999,240,157.792,1,157.853,999,240,85.296,1,85.3183,999,240,82.8864,1,82.8891,999,240,107.78,1,107.778,999,240,60.1858,1,60.1857,999,240,446.709,1,446.699,999,240,83.6803,1,83.6794,999,240,206.152,1,206.149,999,240,145.014,1,145.013,999,240,300.016,1,300.014,999,240,360.761,1,360.787,999,240,153.903,1,153.972,999,240,426.019,1,426.045,999,240,257.21,1,257.222,999,240,320.105,1,320.1,999,240,596.949,1,596.935,999,240,207606,861175,71203,521855,1.915691755,0.650218931,0.136442115,0.350390978,1.055915813,0,1,1.985585424,5.14E-05,0.802080734,2.81E-05,0.000589863,1.665072095,0,0.52984833,0.66727156,5.14E-05,1.138343569,1.34E-05,0.000640025,3.810426982,0.214443817,0.166347024,0,0.828571429,3.688787219,2.29E-05,1.19237028,1.92E-06,0.000251028,3.050500315,0.611403551,5.98E-05,0.974091154,7.67E-06,0.00061703,-1,0,-1,0,-512,-1,0,-1,0,0,99.27272727,0.004486245,99,100,0.585952618,329.5,0.368528137,206,527,527,206,527,261,324,16.03208411,0.89066469,6.662835249,40.70588235,40.70588235,6.662835249,40.70588235,7.40776699,9.351851852,0.566765127,0.502563633,2.06E-07,0.999891344,0.907727142,0.13936247,0.827148925,0.338545432,0.602293101,0.034894017,1.283705061,0,0.280870537,0.094158726,0.00018084,0.052859874,0.00252126,0.016773825,25555,0,0,0,0,0,0,5.53089,0,1.43708,0,9741.33,1.15872,15654.7,0.866026,23468,0,23468,2.2437,1.10849,1.09513,0.220532,0.038312347,0.090551761,4.57,0.18,14.16,60.05,2.1,1.99,4.18,2.46,2.57,2
241,363.971,1,363.964,999,241,5000.05,0,4999.92,999,241,1237.38,1,1237.41,999,241,1335.29,1,1335.27,999,241,39.777,1,39.8024,999,241,836.943,1,836.925,999,241,339.767,1,339.792,999,241,5000.11,0,5000.04,999,241,40.0739,1,40.0772,999,241,290.354,1,290.361,999,241,412.799,1,412.812,999,241,2329.18,1,2329.14,999,241,5000.03,0,4999.92,999,241,334.938,1,334.991,999,241,1823.49,1,1823.52,999,241,936.624,1,936.616,999,241,274.571,1,274.566,999,241,5000.13,0,4999.96,999,241,181484,890298,87587,676058,1.072042655,0.316895888,0.129555452,0.268725696,1.318199829,0,1,1.583810995,3.62E-05,0.796575101,2.28E-05,0.000216927,1.341753569,0,0.620378725,0.790405557,3.62E-05,0.959545579,1.04E-05,0.000322458,3.47814874,0.232385788,0.205355932,0,0.906976744,3.439605486,2.07E-05,1.014895733,1.48E-06,0.000170104,3.223241858,0.707828322,3.68E-05,0.748842126,5.92E-06,0.000244062,-1,0,-1,0,-512,-1,0,-1,0,0,82.75,0.010892904,81,84,1.234244946,75,0,75,75,75,75,75,75,75,9.946666667,0,9.946666667,9.946666667,9.946666667,9.946666667,9.946666667,9.946666667,9.946666667,0.544088985,0.592760114,2.11E-06,0.986643495,0.936330473,0.06231119,0.840939079,0.22104455,0.625973987,0.040070918,1.333977294,0,0.321739449,0.121085828,0.001277574,0.054055962,0.004730422,0.014568631,45177,0,0,0,0,0,0,10.7371,0,1.57701,0,4756,0.0460898,27853.5,0.00347797,27853.5,27785,27785,1.65994,0.405784,0.961536,0.00092057,0.077047799,0.160898592,3.99,0.11,21.27,60.05,2.02,2.01,4.4,2.54,2.64,2.01
242,16.4395,1,16.4402,999,242,15.4417,1,15.4429,999,242,21.9127,1,21.9384,999,242,17.5243,1,17.5248,999,242,11.0693,1,11.0723,999,242,13.6669,1,13.6671,999,242,17.0234,1,17.0259,999,242,19.814,1,19.8132,999,242,11.1083,1,11.1086,999,242,16.5075,1,16.5118,999,242,14.5918,1,14.5939,999,242,17.5263,1,17.5343,999,242,24.4563,1,24.4678,999,242,25.3561,1,25.3654,999,242,24.3593,1,24.3644,999,242,12.1871,1,12.2138,999,242,24.3173,0,24.3173,999,242,16.1165,1,16.1197,999,242,104450,457628,42375,262415,1.464896755,0.743909456,0.16148086,0.343142323,1.117718801,0,1,1.744435143,7.60E-05,0.655205452,4.72E-05,0.000542773,1.453740631,0,0.586746184,0.726440943,7.60E-05,0.76387659,3.81E-06,0.00065164,3.433590544,0.165991489,0.152267128,0,1,3.337077684,3.59E-05,0.729350264,3.81E-06,0.000240078,2.847714119,0.625105272,7.84E-05,0.681447266,3.81E-06,0.000533506,0.000165847,0.860060201,1.52E-05,0.001181335,4.544279532,0.205139572,0.53502288,0.024113475,0.904761905,3.647946511,44.91818182,0.022690053,43,49,1.304388508,1084.4,0.245915744,786,1461,1461,786,1295,801,1079,15.06116994,0.24353292,9.390585242,19.2019165,19.2019165,9.390585242,18.71660425,12.91566265,15.08108108,0.516948687,0.57601174,2.44E-05,1,0.88638101,0.084974401,0.787449813,0.241875315,0.546154202,0.03210447,1.149198891,0,0.734064295,0.087175237,0.000795192,0.047652055,0.005662484,0.017805343,2183,0,13576,0,13576,13576,13576,2.0844,0,0.947359,0,2365.8,0.0212597,13619.8,0.00526686,13614,13529,13664,0.543209,0.124341,0.950724,0.00247623,0.056237972,0.627153289,2.22,0.04,4.9,32.65,2.02,2,2.75,2.23,2.33,2
243,514.427,1,514.415,999,243,5000.08,0,4999.92,999,243,3762.25,1,3762.19,999,243,20.1619,1,20.1625,999,243,506.33,1,506.357,999,243,362.99,1,362.981,999,243,65.639,1,65.6394,999,243,5000.11,0,5000.03,999,243,214.015,1,214.011,999,243,5000.06,0,4999.92,999,243,5000.01,0,4999.91,999,243,5000.04,0,4999.91,999,243,135.472,1,135.473,999,243,144.691,1,144.69,999,243,68.8645,1,68.8644,999,243,75.0626,1,75.0731,999,243,342.551,1,342.54,999,243,729.329,1,729.337,999,243,50073,210223,20577,120346,1.433445109,0.746821664,0.170982002,0.409254981,0.434125432,0,1,1.035927551,0.000164785,0.186379698,9.72E-05,0.00024299,0.917399606,0,0.08065079,0.528584249,0.000164785,0.512369429,4.99E-05,0.000465325,2.557664179,0.018891971,0.038242795,0,0.4,0.822134018,8.47E-05,0.501454307,1.66E-05,0.000232662,2.30578479,0.528933242,6.64E-05,0.519730349,3.32E-05,0.000174497,0.000294082,0.427772543,4.99E-05,0.000681369,3.730684737,0.254668645,0.281731409,0.088749126,0.571428571,3.282947686,13.33536585,0.035403468,13,14,0.637913718,256.62,0.315068684,104,459,403,167,307,197,241,8.195313946,0.259956446,5.192893401,17.03846154,11.65365854,6.166666667,9.026143791,6.756272401,7.717557252,0.075273313,1.901511886,0,0.761824664,0.364879931,3.50E-08,0.060984977,0.000105549,0.004384303,0.030772611,0.728067583,1.14E-05,0.210579041,0.044746422,0.000708377,0.041453999,0.022239376,0.026204732,1458.33,0.25638,3921.67,0.00870098,3904,3900,3904,0.757397,0.388784,0.815356,0.0318655,1800.38,0.0230027,3950.08,0.00867385,3949,3905,3984,0.193859,0.271894,0.843602,0.00421276,0.034501986,0.105348305,0.69,0.01,1.19,5.98,2.01,2.01,1.4,2.11,2.3,2
244,105.096,1,105.095,999,244,5000.11,0,5000.02,999,244,211.899,1,211.91,999,244,356.796,1,356.789,999,244,63.2864,1,63.2847,999,244,184.943,1,185.045,999,244,200.157,1,200.249,999,244,5000.12,0,4999.93,999,244,46.5439,1,46.5437,999,244,2386.95,1,2386.88,999,244,511.454,1,511.443,999,244,1053.04,1,1053.02,999,244,124.81,1,124.818,999,244,99.2009,1,99.2018,999,244,45.0831,1,45.0863,999,244,196.089,1,196.087,999,244,222.509,1,222.505,999,244,617.617,1,617.598,999,244,66892,279258,26689,157349,1.506350931,0.77476819,0.169616585,0.405588215,0.411700592,0,1,1.004738199,0.000126925,0.182226508,7.49E-05,0.000187343,0.901822193,0,0.071840304,0.540670738,0.000126925,0.608468058,4.45E-05,0.000457582,2.362713906,0.020529604,0.038457172,0,0.333333333,0.971827786,6.55E-05,0.590906392,1.27E-05,0.000228791,2.06576358,0.529371016,4.89E-05,0.488250353,2.54E-05,0.000152527,0.000244624,0.427629651,3.81E-05,0.000508424,3.705691212,0.276463774,0.224549507,0.102564103,0.482213439,3.084948232,12.71559633,0.035478473,12,13,0.597064471,298.3157895,0.452817622,141,628,545,167,359,185,276,7.077897395,0.204106454,5.314285714,11.88013699,8.953821656,5.826589595,7.490740741,6.110714286,6.645348837,0.081961311,1.749103133,0,0.675464456,0.3671105,1.86E-06,0.087814906,9.27E-05,0.010365207,0.031200282,0.577747378,9.50E-08,0.157903448,0.048459321,0.000125834,0.040681886,0.023065346,0.029108175,2033.5,0.0337297,5275,0.00804292,5275,5245,5245,0.834346,0.131153,0.841367,0.00561566,2339.14,0.0259813,5300.29,0.0079947,5290,5264,5314,0.183448,0.127963,0.859677,0.00282027,0.033109986,0.0875101,0.94,0.03,1.95,9.05,2.01,2.01,1.82,2.17,2.27,2
245,5000.15,0,4999.94,999,245,5000.1,0,5000.02,999,245,5000.09,0,4999.96,999,245,5000.27,0,5000.16,999,245,5000.27,0,5000.19,999,245,5000.25,0,5000.1,999,245,5000.07,0,4999.94,999,245,5000.12,0,5000,999,245,5000.31,0,5000.55,999,245,5000.06,0,4999.92,999,245,5000.08,0,5000.01,999,245,5000.01,0,4999.91,999,245,5000.08,0,4999.93,999,245,5000,0,4999.92,999,245,5000.36,0,5000.35,999,245,5000.07,0,5000.01,999,245,5000.05,0,4999.93,999,245,5000.28,0,5000.12,999,245,202253,4313014,188087,4281700,0.07531621,0.00731345,0.043928113,0.721167454,0.593044046,0,1,1.068752185,1.64E-05,2.638375371,1.06E-05,0.003461164,0.571718944,0,0.906908004,0.947061214,1.64E-05,9.102694617,1.64E-06,0.006799869,4.077013515,0.500179729,0.237221541,0,0.985212569,4.023791074,1.03E-05,7.205973631,0,0.003331154,4.047474527,0.949527758,6.73E-05,1.827908463,1.17E-06,0.015481468,-1,0,-1,0,-512,-1,0,-1,0,0,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.943875117,0.154712602,0,1,0.999957499,0.834634194,0.999620192,0.971797437,0.997098164,0.048540982,1.985650958,0,0.5,0.198826693,4.54E-05,0.035849018,0.000440754,0.00359007,232791,0,0,0,0,0,0,678.568,0,1.31187,0,32405,0,0,0,0,0,0,15.7202,0,1.03377,0,0.322812316,0.460407567,24.6,0.76,97.95,62.84,2.2,2.01,33.74,5.6,5.63,2.26
246,1771.37,2,1771.31,999,246,703.934,2,703.955,999,246,1650.26,2,1650.23,999,246,769.674,2,769.695,999,246,4682.14,0,4682.02,999,246,5000.39,0,5000.31,999,246,5000.09,0,4999.96,999,246,323.644,2,323.638,999,246,5000.6,0,5000.52,999,246,5000.04,0,5000.12,999,246,5000.1,0,5000.01,999,246,5000.09,0,5006.61,999,246,604.533,2,604.53,999,246,5000.07,0,4999.94,999,246,734.864,2,735.581,999,246,5000.05,0,4999.91,999,246,2365.08,2,2365.01,999,246,658.023,2,658.002,999,246,89315,5584003,79604,5548259,0.121991357,0.006442381,0.014347564,0.939245786,0.24261679,0,1,0.416040455,3.61E-05,2.970654382,2.51E-05,0.003705844,0.254164819,0,0.967923992,0.971648404,3.61E-05,6.636063687,5.41E-07,0.007762075,5.232507728,0.569973188,0.28278978,0,1,4.226605472,2.45E-05,6.463624009,0,0.005047529,4.954114687,0.971555401,5.38E-05,4.06070112,5.41E-07,0.006432649,0,0,0,0,-512,0,0,0,0,0,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.927685481,0.2263204,0,1,1,0.787284187,1,0.996541194,0.99998532,0.051144328,2.508650576,0,1,0.250496664,0,0.004741352,6.00E-09,1.88E-05,172524,0,0,0,0,0,0,1602.88,0,1.1359,0,32371,0,0,0,0,0,0,392.797,0,1.02481,0,0.26075951,0.520451234,57.26,0.98,20.77,75.3,2.25,2.03,43.47,6.25,5.97,2.64
247,1683.09,2,1683.05,999,247,552.98,2,552.967,999,247,1938.6,2,1938.64,999,247,593.117,2,593.1,999,247,1195.66,2,1195.63,999,247,885.053,2,885.028,999,247,3998.74,2,3998.65,999,247,686.442,2,686.42,999,247,1210.56,2,1210.67,999,247,2494.79,2,2494.74,999,247,980.848,2,980.845,999,247,2632.65,2,2632.58,999,247,1039.44,2,1039.49,999,247,5000,0,4999.91,999,247,887.954,2,887.93,999,247,5000.09,0,5000.01,999,247,1516.51,2,1516.52,999,247,2156.47,2,2156.42,999,247,569795,8562505,420833,8244707,0.353969389,0.0385457,0.051042808,0.741717475,0.551557432,0,1,1.124966384,7.89E-06,2.292424842,4.75E-06,0.000441981,0.748482474,0,0.864547279,0.909356269,7.89E-06,5.060924662,8.49E-07,0.003424743,3.557141366,0.308650252,0.277954399,0,0.967213115,3.026571577,4.49E-06,4.353903054,0,0.001697089,3.330322089,0.912589374,1.82E-05,3.70101731,6.06E-07,0.00499472,-1,0,-1,0,-512,-1,0,-1,0,0,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93889352,0.189819161,0,1,1,0.859326595,1,0.97014569,1,0.04181906,2.158504472,0,0.5,0.166733117,0,0.036688822,0,0,1297180,0,0,0,0,0,0,879.976,0,3.36614,0,1308340,0,0,0,0,0,0,917.005,0,3.406,0,0.059599255,0.158919132,57.34,1.66,494.78,64.26,2.73,2.04,63.8,9.65,9.84,2.53
248,1931.51,2,1931.49,999,248,858.928,2,858.912,999,248,2514.21,2,2514.15,999,248,718.86,2,718.844,999,248,1109.74,2,1109.72,999,248,1259.73,2,1259.7,999,248,4126.3,2,4126.23,999,248,784.154,2,784.128,999,248,1110.78,2,1110.75,999,248,3551.98,2,3551.92,999,248,1407.4,2,1407.35,999,248,3664.13,2,3664.03,999,248,1537.44,2,1537.41,999,248,5000.03,0,4999.92,999,248,1478.14,2,1478.12,999,248,5000.09,0,5000.02,999,248,2081.67,2,2081.64,999,248,3800.54,2,3800.43,999,248,651875,9927770,481057,9564224,0.355088898,0.038011029,0.050297546,0.745109888,0.54682481,0,1,1.113244137,6.91E-06,2.345543438,4.16E-06,0.000405357,0.738642009,0,0.866413731,0.910557302,6.91E-06,5.209999481,7.32E-07,0.003237691,3.521410984,0.307621723,0.278547046,0,0.96875,2.982710297,3.93E-06,4.488189439,0,0.001615081,3.297746104,0.91407123,1.62E-05,3.771052123,5.23E-07,0.004936208,-1,0,-1,0,-512,-1,0,-1,0,0,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.939321232,0.187069688,0,1,1,0.851372401,1,0.970188256,1,0.042203445,2.144575036,0,0.5,0.177743326,0,0.03625929,0,0,1701280,0,0,0,0,0,0,1317.76,0,4.90042,0,1624880,0,0,0,0,0,0,1136.87,0,3.72759,0,0.210266143,0.210266143,68.85,1.97,645.5,61.27,3.12,2.03,75.85,10.94,10.61,2.04
249,5000.2,0,5000.05,999,249,3056.65,2,3056.58,999,249,2505.47,2,2505.4,999,249,5000.38,0,5000.2,999,249,5000.25,0,5000.33,999,249,5000.25,0,5000.11,999,249,5000.12,0,5000.14,999,249,5000.16,0,5000.05,999,249,5000.27,0,5000.15,999,249,5000.05,0,5000.02,999,249,5000.01,0,4999.91,999,249,5000.02,0,5000.01,999,249,2209.49,2,2209.43,999,249,5000.04,0,5000.12,999,249,3486.91,2,3486.78,999,249,5000.03,0,4999.91,999,249,5000.09,0,4999.93,999,249,3514.2,2,3514.1,999,249,88289,4187694,77804,4155136,0.134761709,0.007835604,0.018724778,0.807309346,0.45259807,0,1,0.854050368,3.82E-05,2.857696447,2.57E-05,0.004369955,0.515001551,0,0.892821318,0.971596598,3.82E-05,4.20531447,1.69E-06,0.011349809,5.163168416,0.548925493,0.283221093,0,0.986885246,4.210310108,2.60E-05,3.476261584,4.81E-07,0.005498737,5.052177748,0.971305632,6.28E-05,2.848155519,1.69E-06,0.007576647,-1,0,-1,0,-512,-1,0,-1,0,0,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.908957672,0.223719211,0,1,1,0.501465284,1,0.985525894,0.999962057,0.056718607,2.203264874,0,0.5,0.293888543,0,0.012273775,1.00E-08,2.37E-05,51026,0,0,0,0,0,0,239.289,0,1.05591,0,44346,0,0,0,0,0,0,189.118,0,1.048,0,0.254316402,0.352904928,22,0.64,18.99,75.57,2.05,2,33.46,6.28,4.97,2.14
