INSTANCE_ID, MPhaseSAT_2011-02-15_Time, MPhaseSAT_2011-02-15_opt, MPhaseSAT_2011-02-15_solved, MPhaseSAT_2011-02-15_PAR, INSTANCE_ID, Sol_2011-04-04_Time, Sol_2011-04-04_opt, Sol_2011-04-04_solved, Sol_2011-04-04_PAR, INSTANCE_ID, QuteRSat_2011-05-12\(fixed\)_Time, QuteRSat_2011-05-12\(fixed\)_opt, QuteRSat_2011-05-12\(fixed\)_solved, QuteRSat_2011-05-12\(fixed\)_PAR, INSTANCE_ID, CryptoMiniSat_Strange-Night2-st\(fixed\)_Time, CryptoMiniSat_Strange-Night2-st\(fixed\)_opt, CryptoMiniSat_Strange-Night2-st\(fixed\)_solved, CryptoMiniSat_Strange-Night2-st\(fixed\)_PAR, INSTANCE_ID, PicoSAT_941_Time, PicoSAT_941_opt, PicoSAT_941_solved, PicoSAT_941_PAR, INSTANCE_ID, glucose_2_Time, glucose_2_opt, glucose_2_solved, glucose_2_PAR, INSTANCE_ID, clasp_2.0-R4092-crafted_Time, clasp_2.0-R4092-crafted_opt, clasp_2.0-R4092-crafted_solved, clasp_2.0-R4092-crafted_PAR, INSTANCE_ID, SAT07referencesolver:minisat_SAT2007_Time, SAT07referencesolver:minisat_SAT2007_opt, SAT07referencesolver:minisat_SAT2007_solved, SAT07referencesolver:minisat_SAT2007_PAR, INSTANCE_ID, jMiniSat_2011_Time, jMiniSat_2011_opt, jMiniSat_2011_solved, jMiniSat_2011_PAR, INSTANCE_ID, RestartSAT_B95_Time, RestartSAT_B95_opt, RestartSAT_B95_solved, RestartSAT_B95_PAR, INSTANCE_ID, SAT09referencesolver:clasp_1.2.0-SAT09-32_Time, SAT09referencesolver:clasp_1.2.0-SAT09-32_opt, SAT09referencesolver:clasp_1.2.0-SAT09-32_solved, SAT09referencesolver:clasp_1.2.0-SAT09-32_PAR, INSTANCE_ID, sathys_2011-04-01_Time, sathys_2011-04-01_opt, sathys_2011-04-01_solved, sathys_2011-04-01_PAR, INSTANCE_ID, SApperloT2010_2011-05-15\(fixed\)_Time, SApperloT2010_2011-05-15\(fixed\)_opt, SApperloT2010_2011-05-15\(fixed\)_solved, SApperloT2010_2011-05-15\(fixed\)_PAR, INSTANCE_ID, sattime+_2011-03-02_Time, sattime+_2011-03-02_opt, sattime+_2011-03-02_solved, sattime+_2011-03-02_PAR, INSTANCE_ID, sattime_2011-03-02_Time, sattime_2011-03-02_opt, sattime_2011-03-02_solved, sattime_2011-03-02_PAR,INSTANCE_ID, nvarsOrig, nclausesOrig, nvars, nclauses, reducedVars, reducedClauses, vars_clauses_ratio, POSNEG_RATIO_CLAUSE_mean, POSNEG_RATIO_CLAUSE_coeff_variation, POSNEG_RATIO_CLAUSE_min, POSNEG_RATIO_CLAUSE_max, POSNEG_RATIO_CLAUSE_entropy, VCG_CLAUSE_mean, VCG_CLAUSE_coeff_variation, VCG_CLAUSE_min, VCG_CLAUSE_max, VCG_CLAUSE_entropy, UNARY, BINARYp, TRINARYp, VCG_VAR_mean, VCG_VAR_coeff_variation, VCG_VAR_min, VCG_VAR_max, VCG_VAR_entropy, POSNEG_RATIO_VAR_mean, POSNEG_RATIO_VAR_stdev, POSNEG_RATIO_VAR_min, POSNEG_RATIO_VAR_max, POSNEG_RATIO_VAR_entropy, HORNY_VAR_mean, HORNY_VAR_coeff_variation, HORNY_VAR_min, HORNY_VAR_max, HORNY_VAR_entropy, horn_clauses_fraction, VG_mean, VG_coeff_variation, VG_min, VG_max, CG_mean, CG_coeff_variation, CG_min, CG_max, CG_entropy, cluster_coeff_mean, cluster_coeff_coeff_variation, cluster_coeff_min, cluster_coeff_max, cluster_coeff_entropy, DIAMETER_mean, DIAMETER_coeff_variation, DIAMETER_min, DIAMETER_max, DIAMETER_entropy, cl_num_mean, cl_num_coeff_variation, cl_num_min, cl_num_max, cl_num_q90, cl_num_q10, cl_num_q75, cl_num_q25, cl_num_q50, cl_size_mean, cl_size_coeff_variation, cl_size_min, cl_size_max, cl_size_q90, cl_size_q10, cl_size_q75, cl_size_q25, cl_size_q50, SP_bias_mean, SP_bias_coeff_variation, SP_bias_min, SP_bias_max, SP_bias_q90, SP_bias_q10, SP_bias_q75, SP_bias_q25, SP_bias_q50, SP_unconstraint_mean, SP_unconstraint_coeff_variation, SP_unconstraint_min, SP_unconstraint_max, SP_unconstraint_q90, SP_unconstraint_q10, SP_unconstraint_q75, SP_unconstraint_q25, SP_unconstraint_q50, saps_BestSolution_Mean, saps_BestSolution_CoeffVariance, saps_FirstLocalMinStep_Mean, saps_FirstLocalMinStep_CoeffVariance, saps_FirstLocalMinStep_Median, saps_FirstLocalMinStep_Q10, saps_FirstLocalMinStep_Q90, saps_BestAvgImprovement_Mean, saps_BestAvgImprovement_CoeffVariance, saps_FirstLocalMinRatio_Mean, saps_FirstLocalMinRatio_CoeffVariance, gsat_BestSolution_Mean, gsat_BestSolution_CoeffVariance, gsat_FirstLocalMinStep_Mean, gsat_FirstLocalMinStep_CoeffVariance, gsat_FirstLocalMinStep_Median, gsat_FirstLocalMinStep_Q10, gsat_FirstLocalMinStep_Q90, gsat_BestAvgImprovement_Mean, gsat_BestAvgImprovement_CoeffVariance, gsat_FirstLocalMinRatio_Mean, gsat_FirstLocalMinRatio_CoeffVariance, lobjois_mean_depth_over_vars, lobjois_log_num_nodes_over_vars, Pre_featuretime, Basic_featuretime, KLB_featuretime, CG_featuretime, DIAMETER_featuretime, cl_featuretime, sp_featuretime, ls_saps_featuretime, ls_gsat_featuretime, lobjois_featuretime
251,2053.41,1,2053.39,999,251,1066.95,1,1060.57,999,251,5000.07,0,4999.95,999,251,5000.06,0,4999.83,999,251,1164.35,1,1164.39,999,251,5000.09,0,4999.93,999,251,5000.12,0,5000.02,999,251,5000.07,0,4999.91,999,251,5000.02,0,4992.33,999,251,400.485,1,400.476,999,251,4914.62,1,4914.51,999,251,38.1682,1,38.1747,999,251,604.253,1,604.237,999,251,5.75512,1,5.75514,999,251,1.35479,1,1.35597,999,251,450,28508,435,28058,0.034482759,0.016038207,0.0155036,0.492112181,1.013765513,0,1,0.765590551,0.005505755,1.68849054,0.004597701,0.133333333,0.071882054,0,0.989343503,0.989343503,0.005505755,0.152505377,0.003421484,0.007448856,3.469473209,0.650041151,0.061307111,0.5,0.821917808,2.765016546,0.003499975,0.36532919,0.001247416,0.006486564,3.923929809,0.761244565,0.015467959,0,0.015467959,0.015467959,-1,0,-1,0,-512,-1,0,-1,0,0,2,0,2,2,0,606.3846154,0.502199828,102,1328,852,150,751,476,652,76.25863856,0.169750243,58.2417962,105.5587349,89.18627451,60.14877301,83.81807512,66.54593875,75.15336135,0.934509735,0.01688061,0.894193672,0.990472393,0.94707505,0.912689554,0.942529148,0.930231618,0.937123118,0.000603241,1.544168827,1.29E-05,0.005798266,0.002089703,4.21E-05,0.000544335,0.0001004,0.000224307,2.58832,0.307267,204.088,0.0506777,204,191,217,32.4504,0.0806461,0.999882,0.000118512,11.5349,18.5954,202.974,0.0692618,203,189,217,26.6016,0.266126,1.00611,0.140974,0.973742665,0.986783045,0.07,0.01,0,60.61,0.45,2,0.57,2.08,2.08,2
252,4.20736,2,4.32065,999,252,0.078987,2,0.132734,999,252,0.971851,2,0.971357,999,252,0.71689,2,0.717059,999,252,1.41179,2,1.41277,999,252,1.12683,2,1.12703,999,252,1.62175,2,1.62192,999,252,2.22566,2,2.22681,999,252,15.1267,2,14.6721,999,252,10.4814,2,10.4816,999,252,3.65444,2,3.65396,999,252,4.39433,2,4.39393,999,252,13.8719,2,13.8733,999,252,5000.04,0,4999.81,999,252,5000.06,0,4999.92,999,252,41,272,41,272,0,0,0.150735294,0.345588235,0.811286761,0,1,1.767766331,0.1276901,0.16741196,0.073170732,0.146341463,1.140720196,0,0,0.058823529,0.1276901,0.330124903,0.073529412,0.235294118,1.764349533,0,0,0,0,0,0.020803443,0.483758202,0.007352941,0.040441176,1.974825292,0.180147059,0.027977044,0.14764478,0.022058824,0.036764706,0.221237024,0.224130839,0.099264706,0.319852941,2.3235463,0.489546515,0.142891487,0.347962382,0.561815336,1.905021483,4,0,4,4,0,3511.375,0.14197917,2896,4271,4271,2896,4013,3094,3611,16.69858684,0.044625546,15.79730663,17.96862562,17.96862562,15.79730663,17.78512189,16.22103983,16.50784949,0,0,0,0,0,0,0,0,0,0.425319198,0.07962338,0.368506687,0.473141811,0.464818687,0.372347798,0.450856134,0.389030513,0.440938277,1.1502,0.460927,4.3466,0.273788,4,3,6,1.58273,0.268449,0.843278,0.212409,1,0,4.3214,0.274648,4,3,6,1.59665,0.250263,0.818898,0.217535,0.996337398,0.999037637,0,0,0,0.04,0,1.99,0,0.26,0.44,1.4
253,0.117981,2,0.209821,999,253,0.083987,2,0.138436,999,253,0.143977,2,0.144971,999,253,0.625904,2,0.627686,999,253,0.432933,2,0.433175,999,253,0.231964,2,0.233177,999,253,0.391939,2,0.393479,999,253,1.17082,2,1.17204,999,253,4.25535,2,3.74923,999,253,3.54546,2,3.54631,999,253,1.18082,2,1.18099,999,253,0.31795,2,0.320725,999,253,7.51886,2,7.5206,999,253,5000.01,0,4999.81,999,253,5000.08,0,4999.92,999,253,41,224,41,224,0,0,0.183035714,0.383928571,0.673616203,0,1,1.393514542,0.114982578,0.095826596,0.097560976,0.12195122,0.598269589,0,0,0,0.114982578,0.232761992,0.071428571,0.142857143,1.051094537,0,0,0,0,0,0.028527875,0.399908212,0.008928571,0.044642857,1.673841877,0.254464286,0.032229965,0.103799267,0.026785714,0.035714286,0.194515306,0.216294066,0.138392857,0.245535714,1.351783994,0.4422166,0.083963947,0.387096774,0.480519481,1.351783994,4.35,0.109648184,4,5,0.647446639,3040.625,0.223861743,2536,4471,4471,2536,3895,2623,2776,13.11638662,0.042498047,12.30080061,13.9704764,13.9704764,12.30080061,13.91168164,12.85355649,13.15694006,0,0,0,0,0,0,0,0,0,0.430877808,0.047585004,0.400102838,0.455683601,0.455672354,0.400127678,0.45302554,0.421122755,0.424112835,1.1544,0.463739,4.4585,0.268795,4,3,6,1.65434,0.249708,0.87254,0.19107,1,0,4.4523,0.268593,4,3,6,1.66565,0.239231,0.854341,0.19784,0.990934959,0.997573331,0,0,0,0.02,0,1.32,0,0.23,0.4,1.11
254,779.072,2,779.044,999,254,386.236,2,382.015,999,254,357.729,2,357.736,999,254,220.304,2,220.3,999,254,668.692,2,668.677,999,254,180.703,2,180.702,999,254,249.728,2,249.722,999,254,247.666,2,247.666,999,254,811.96,2,811.388,999,254,491.307,2,491.331,999,254,349.052,2,349.049,999,254,5000.05,0,5000.03,999,254,913.427,2,913.401,999,254,5000.07,0,4999.91,999,254,5000.11,0,4999.92,999,254,400,2576,392,2560,0.020408163,0.00625,0.153125,0.460117187,0.710263978,0,1,1.447234195,0.008418367,0.289072485,0.005102041,0.012755102,1.062737568,0,0.15,0.75,0.008418367,0.765563945,0.0046875,0.025,1.143226315,0.054421769,0.078157315,0,0.166666667,0.631694398,0.003440888,0.636861633,0.0015625,0.012890625,2.201378157,0.471875,0.004910714,0.873153305,0.002734375,0.015625,0.02015625,0.532660248,0.0078125,0.041015625,1.894514185,0.107449876,0.309914228,0.039912917,0.136585366,1.400138655,6.345268542,0.129593464,5,8,1.202260236,3868.571429,0.040105131,3636,4087,4087,3636,4063,3711,3857,20.6654931,0.049637352,18.92296333,22.09316611,22.09316611,18.92296333,21.55665025,19.56023102,20.84131972,0.345011171,0.606807211,5.45E-06,0.631136477,0.631121662,0.150377286,0.631098594,0.176566476,0.284603188,0.023481829,0.524617781,2.18E-05,0.035419397,0.035239815,2.63E-05,0.032640151,0.021557179,0.021614827,28.9713,0.320856,65.0245,0.0855521,65,58,72,1.20339,0.300977,0.840234,0.0506204,31.2137,0.208609,64.7387,0.0860586,65,58,72,0.592586,0.4285,0.845326,0.0419672,0.478988721,0.847146267,0,0,0,0.36,0.05,1.99,0.03,2.24,2.4,2
255,5000.04,0,4999.92,999,255,5000.15,0,4977.5,999,255,5000.12,0,4999.95,999,255,5000.12,0,5000.04,999,255,5000.1,0,4999.91,999,255,5000.06,0,4999.92,999,255,5000.08,0,5000.03,999,255,5000.08,0,4999.93,999,255,5000.04,0,4989.33,999,255,5000.07,0,4999.92,999,255,5000.1,0,5000.02,999,255,5000.08,0,5000.02,999,255,5000.05,0,4999.92,999,255,2.04769,1,2.04694,999,255,5000.03,0,4999.92,999,255,4979,43754,4979,43754,0,0,0.11379531,0.490452776,1.001287224,0,1,0.945232664,0.000447585,0.456837242,0.000401687,0.002410123,0.320870778,0,0.94427938,0.946953421,0.000447585,0.163169,0.00018284,0.000731362,2.578099099,0.684769381,0.056134636,0.25,0.8125,2.5468682,0.00029337,0.373707155,9.14E-05,0.000662797,2.88154571,0.718791425,0.00037902,0.192686444,0.000114275,0.000662797,0.000215654,2.078766496,0.000114275,0.005119532,0.487326346,0.316102229,0.223175311,0.008888889,0.333333333,0.301367782,6.931283906,0.036496952,6,7,0.250305148,100.6440678,0.355221232,22,215,155,56,117,85,96,25.29976614,0.202283827,17.41121495,44.31818182,32.16806723,19.35454546,28.38414634,21.54651163,24.04545455,0.794644672,0.093242361,0.122059727,0.920304895,0.86628015,0.709740858,0.843715149,0.764356692,0.809945585,0.014974414,0.107934603,0.009530689,0.018644307,0.017089015,0.012796803,0.016180741,0.013840094,0.015041368,138.3,0.358707,1812.44,0.145388,1852.5,1794,1887,2.47348,0.23837,0.98275,0.00952336,196.581,0.427154,1852.58,0.0191679,1848,1810,1893,2.96345,0.604961,0.987839,0.00813024,0.451744588,0.701307527,0.11,0.01,0.07,0.72,2.01,1.99,0.29,2.11,2.13,2
256,5000.03,0,4999.92,999,256,5000.14,0,4978,999,256,5000.07,0,4999.87,999,256,5000.06,0,4999.94,999,256,5000.12,0,5000.02,999,256,5000.01,0,4999.92,999,256,5000.1,0,4999.93,999,256,5000.1,0,4999.94,999,256,5000.04,0,4988.33,999,256,5000.08,0,4999.93,999,256,5000.13,0,4999.93,999,256,5000.1,0,5000.05,999,256,5000.06,0,4999.94,999,256,373.939,1,373.932,999,256,5000.04,0,4999.92,999,256,7534,72812,7534,72812,0,0,0.103471955,0.493531796,0.998292958,0,1,0.918075212,0.000294164,0.476709437,0.000265463,0.001858243,0.283595841,0,0.953221996,0.954979948,0.000294164,0.173053967,0.00013734,0.000508158,2.718082445,0.711178903,0.051875654,0.4,0.837837838,2.630700295,0.00019172,0.391653153,5.49E-05,0.000425754,3.001296768,0.713041806,0.000252962,0.201240741,9.61E-05,0.000466956,0.000130872,2.3241842,6.87E-05,0.004230072,0.425449094,0.318725857,0.206298832,0.006472492,0.333333333,0.252343945,6.867647059,0.049343549,6,7,0.390835199,85.75471698,0.46445618,5,233,128,35,110,66,83,27.08845604,0.407720096,15.07462687,72.4,36,20.11392405,28.15151515,21.13559322,23.58730159,0.813573037,0.080310498,0.160087619,0.930506405,0.878791567,0.733848337,0.857756359,0.785139247,0.82687934,0.014863531,0.110326504,0.009275724,0.018913815,0.017022735,0.012679147,0.016069035,0.013689107,0.01491952,186.636,0.174174,2869.59,0.0146104,2867.5,2824,2909,2.84803,0.213553,0.985272,0.00186816,294.556,0.372046,2854.41,0.016218,2852,2792,2911,3.7458,0.502024,0.991164,0.00647591,0.456516865,0.648966488,0.19,0.01,0.17,1.46,2.01,2,0.53,2.09,2.12,2
257,3593.5,2,3593.43,999,257,5000.06,0,4965.85,999,257,5000.07,0,5000.04,999,257,5000.06,0,4999.93,999,257,1325.32,2,1325.27,999,257,5000.05,0,4999.93,999,257,2878.73,2,2878.65,999,257,2569.33,2,2569.25,999,257,5000.07,0,4999.33,999,257,5000.06,0,4999.92,999,257,2703.76,2,2703.69,999,257,5000.02,0,4999.93,999,257,5000.24,0,5000.27,999,257,5000.03,0,4999.91,999,257,5000.03,0,4999.92,999,257,184,896,131,790,0.404580153,0.134177215,0.165822785,0.424472574,0.788180324,0,1,1.660128914,0.030109189,0.289427428,0.015267176,0.053435115,1.139666925,0,0.010126582,0.389873418,0.030109189,0.477396171,0.015189873,0.083544304,1.690752672,0.016250734,0.092636947,0,0.743589744,0.350256062,0.009198956,0.309251975,0.003797468,0.016455696,1.956932784,0.34556962,0.014803363,0.6963562,0.007594937,0.046835443,0.049911873,0.569797987,0.015189873,0.127848101,3.203992827,0.363212132,0.25567637,0.245967742,0.660576923,3.077926677,5.107692308,0.114537068,4,6,0.878411742,4242.428571,0.024663349,4121,4439,4439,4121,4312,4137,4209,25.77801552,0.05731486,24.43692022,28.97431854,28.97431854,24.43692022,26.52433062,24.64172012,25.18272264,0.031558933,2.398688798,0.000295123,0.370975103,0.072509331,0.000721668,0.02265024,0.001470856,0.00538983,0.048374264,1.046158415,0.011967648,0.273335433,0.069755194,0.015657789,0.048456936,0.024651021,0.029953016,4.7117,0.447898,23.6326,0.133157,24,20,28,1.27941,0.255081,0.865265,0.0633152,4.1596,0.426237,23.6217,0.134957,24,20,28,0.976388,0.390698,0.857532,0.0591349,0.485811011,0.937312542,0,0,0,0.07,0.01,1.98,0.01,1.38,2,2
258,5000.1,0,5000.01,999,258,5000.11,0,4964.04,999,258,5000.1,0,4999.93,999,258,5000.07,0,4999.93,999,258,3326.88,2,3326.87,999,258,5000.08,0,5000.03,999,258,5000.04,0,4999.92,999,258,5000.06,0,4999.91,999,258,5000.05,0,4999.23,999,258,5000.07,0,5000.02,999,258,5000.09,0,5000.01,999,258,5000.09,0,4999.93,999,258,5000.23,0,5000.1,999,258,5000.09,0,5000.01,999,258,5000.05,0,5000.02,999,258,194,954,139,844,0.395683453,0.130331754,0.164691943,0.409365832,0.788815986,0,1,1.664723713,0.02800982,0.254769877,0.014388489,0.050359712,1.171369995,0,0.004739336,0.376777251,0.02800982,0.460650274,0.016587678,0.08056872,1.667184452,0.014712492,0.078631078,0,0.615384615,0.440623258,0.008762658,0.339682253,0.002369668,0.017772512,2.095389738,0.342417062,0.013842954,0.70168627,0.007109005,0.047393365,0.046770064,0.534539335,0.015402844,0.118483412,3.07284923,0.358681033,0.254734437,0.243951613,0.716356108,2.976791515,5.123188406,0.10883739,4,6,0.833542389,4249.142857,0.014800309,4150,4330,4330,4150,4304,4183,4279,26.31311382,0.032803073,24.93330146,27.67667437,27.67667437,24.93330146,26.84270446,25.32289157,26.41211401,0.025087687,2.58230247,1.57E-05,0.37358839,0.068791155,0.00027109,0.016193036,0.000726737,0.002937635,0.045968553,1.060720513,0.013673331,0.303192834,0.101183956,0.014733563,0.048088354,0.02380219,0.028841184,5.0736,0.431158,24.8365,0.13064,25,21,29,1.29972,0.249342,0.868439,0.0611328,4.458,0.41488,24.8103,0.130759,25,21,29,0.979261,0.387398,0.859572,0.0570895,0.467585989,0.934048601,0,0,0,0.07,0.01,1.99,0.01,1.46,2.1,2
259,2522.91,2,2522.82,999,259,5000.09,0,4965.85,999,259,2685.32,2,2685.28,999,259,3542.45,2,3542.35,999,259,668.579,2,668.643,999,259,2233.22,2,2233.29,999,259,1425.93,2,1425.88,999,259,1493.43,2,1493.4,999,259,5000.06,0,4999.33,999,259,5000.04,0,4999.92,999,259,1611.88,2,1611.85,999,259,5000.07,0,4999.93,999,259,5000.21,0,5000.06,999,259,5000.07,0,4999.91,999,259,5000.08,0,4999.92,999,259,184,896,132,792,0.393939394,0.131313131,0.166666667,0.43003848,0.772409783,0,1,1.735690696,0.029566498,0.275784535,0.015151515,0.053030303,1.18382439,0,0.01010101,0.386363636,0.029566498,0.459613617,0.015151515,0.080808081,1.726736257,0.016175824,0.08548576,0,0.743589744,0.463559321,0.009067952,0.330045744,0.002525253,0.017676768,2.030217266,0.347222222,0.01473064,0.703713975,0.007575758,0.051767677,0.048993725,0.553017933,0.015151515,0.127525253,3.256602383,0.362468772,0.245833637,0.243951613,0.757518797,3.098968518,5.267175573,0.116880262,4,7,0.926727753,4272.5,0.013674869,4176,4330,4330,4176,4327,4217,4315,25.79118642,0.048803169,23.34961686,27.26559165,27.26559165,23.34961686,26.81316397,25.32810304,26.11462907,0.035471046,2.305755051,0.000105412,0.425206977,0.087210088,0.000474396,0.022883117,0.001888218,0.004218766,0.047399042,1.06239692,0.013898351,0.275391158,0.079481546,0.014992978,0.0484089,0.02389919,0.029979071,4.9113,0.437178,23.8728,0.133375,24,20,28,1.29404,0.257682,0.868903,0.0630393,4.3166,0.41469,23.8516,0.134238,24,20,28,0.974752,0.391473,0.85863,0.0588721,0.471588704,0.930523174,0,0,0,0.07,0,1.98,0.01,1.37,1.92,2
260,5000.08,0,5000.01,999,260,5000.06,0,4963.75,999,260,5000.08,0,4999.94,999,260,5000.08,0,5000.03,999,260,5000.08,0,4999.92,999,260,5000.05,0,4999.92,999,260,5000.07,0,4999.92,999,260,5000.06,0,4999.91,999,260,5000.1,0,4998.93,999,260,5000.11,0,5000.02,999,260,5000.06,0,4999.91,999,260,5000.03,0,4999.93,999,260,5000.21,0,5000.06,999,260,5000.02,0,4999.91,999,260,5000.1,0,4999.91,999,260,226,1078,165,958,0.36969697,0.12526096,0.17223382,0.423831892,0.75463988,0,1,1.701182067,0.02325552,0.277294635,0.012121212,0.048484848,1.233206987,0,0.020876827,0.407098121,0.02325552,0.479416435,0.008350731,0.073068894,2.074604954,0.018613002,0.079023872,0,0.707317073,0.613830724,0.007749731,0.344011662,0.001043841,0.014613779,2.184627341,0.368475992,0.011564497,0.705147537,0.005219207,0.043841336,0.03917129,0.553979783,0.007306889,0.107515658,3.598242722,0.365839685,0.266820438,0.232954545,0.770582794,3.211126807,5.457317073,0.115094646,5,7,0.853103262,4141.166667,0.011714718,4075,4217,4217,4075,4165,4085,4155,26.08707743,0.089752765,22.52891566,28.61299502,28.61299502,22.52891566,28.45630355,23.66401925,27.57286915,0.044817819,2.684352851,1.00E-05,0.762988363,0.088708393,0.000137847,0.024521508,0.000558656,0.00262849,0.048242835,1.087843855,0.010193431,0.275915073,0.073022511,0.014468632,0.04846425,0.024553001,0.028318792,5.955,0.429367,30.4626,0.119618,30,26,35,1.19949,0.247663,0.861561,0.0580804,5.72678,0.37349,30.3481,0.120553,30,26,35,0.914589,0.37963,0.857829,0.0545283,0.41510336,0.930220863,0,0,0,0.07,0.01,1.99,0.02,1.79,2.43,2
261,127.27,1,127.268,999,261,5000.13,0,4946.78,999,261,81.4486,1,81.4517,999,261,438.071,1,438.063,999,261,82.1195,1,82.1184,999,261,199.806,1,199.805,999,261,40.4019,1,40.4019,999,261,5000.04,0,4999.93,999,261,446.556,1,444.226,999,261,109.601,1,109.602,999,261,1563,1,1562.95,999,261,5000.09,0,5000.03,999,261,120.751,1,120.748,999,261,5000.02,0,4999.91,999,261,5000.06,0,4999.92,999,261,21640,257551,15300,240404,0.414379085,0.071325768,0.063642868,0.532901837,0.620133577,0,1,1.570284014,0.000220397,0.345151272,0.000130719,0.003660131,1.269495728,0,0.157476581,0.613296784,0.000220397,1.753675962,2.50E-05,0.008086388,3.649410326,0.310423139,0.268638436,0,0.943734015,3.453727344,0.000165104,2.012034519,4.16E-06,0.004001597,3.42285984,0.816359129,0.000179495,1.387666474,2.08E-05,0.006430841,-1,0,-1,0,-512,-1,0,-1,0,0,5.91,0.054013163,5,7,0.380025308,1193.75,0.176176696,913,1478,1478,913,1478,1099,1285,21.12303444,0.1128723,17.22929936,23.52918288,23.52918288,17.22929936,23.52918288,21.2834912,22.45016429,0.601172647,0.52391446,0,0.983127478,0.922848804,0.061040519,0.853294885,0.346303765,0.737991718,0.062439321,1.48984872,0,0.358605408,0.182973759,3.09E-05,0.065056073,0.004044399,0.027869662,627.6,0.152626,4369.8,0.00872221,4359,4322,4393,2.58051,0.155908,0.954554,0.00487066,844.889,0.0655382,4329,0.0126793,4340,4264,4392,0.854919,0.691639,0.959169,0.00299826,0.097653159,0.447697463,0.8,0.04,0.68,60.03,2.01,1.99,2.61,2.22,2.29,2.01
262,794.048,1,794.124,999,262,5000.16,0,4903.47,999,262,5000.08,0,4999.96,999,262,5000.06,0,4999.93,999,262,801.18,1,801.157,999,262,1416.94,1,1416.92,999,262,279.049,1,279.042,999,262,624.883,1,624.864,999,262,1848.88,1,1843.32,999,262,382.613,1,382.605,999,262,1291.71,1,1291.68,999,262,668.836,1,668.837,999,262,999.398,1,999.369,999,262,5000.05,0,4999.91,999,262,5000.13,0,5000.02,999,262,33867,454832,23801,428369,0.422923407,0.061776179,0.05556191,0.546665997,0.597545872,0,1,1.539605049,0.000142177,0.358146722,8.40E-05,0.003025083,1.239824525,0,0.144994152,0.617360266,0.000142177,1.93032115,1.17E-05,0.006494401,3.615210198,0.318278089,0.270727769,0,0.964214712,3.372942702,0.000108885,2.18988332,2.33E-06,0.003219187,3.492682062,0.831589121,0.000116612,1.498452304,1.17E-05,0.005133425,-1,0,-1,0,-512,-1,0,-1,0,0,6.448275862,0.087216612,5,7,0.819240477,1049.75,0.491955451,510,1749,1749,510,1749,600,1340,18.81429008,0.231206883,14.935,25.5460263,25.5460263,14.935,25.5460263,15.01568628,19.76044776,0.612622004,0.493390265,0,0.984726456,0.901322848,0.091540663,0.830978643,0.381494325,0.756700884,0.059480605,1.521336285,0,0.362528649,0.161600378,0.000276444,0.059673977,0.003693443,0.03501872,4194.67,1.4482,4552,0.866104,6775,0,6775,7.31329,1.14045,1.06877,0.185433,2544,1.38791,5485.6,0.559233,6866,0,6908,3.41217,1.74206,1.0118,0.111173,0.038991407,0.114777534,1.43,0.07,1.64,60.05,2.01,2,3.27,2.38,2.43,2.01
263,0.505922,1,0.507321,999,263,41.4137,1,41.4423,999,263,12.7521,1,12.757,999,263,9.26059,1,9.26061,999,263,0.114981,1,0.247656,999,263,0.249961,1,0.250632,999,263,12.0232,1,12.0227,999,263,33.9918,1,33.9924,999,263,0.405937,1,0.302547,999,263,9.01763,1,9.01914,999,263,18.9111,1,18.9108,999,263,0.38694,1,0.414071,999,263,44.9512,1,44.9528,999,263,619.341,1,619.323,999,263,634.29,1,634.269,999,263,45,75600,45,75600,0,0,0.000595238,1,0,1,1,0,0.266666667,0,0.266666667,0.266666667,0,0,0,0,0.266666667,0,0.266666667,0.266666667,0,0,0,0,0,0,0.133333333,0,0.133333333,0.133333333,0,0.5,0.000582011,0,0.000582011,0.000582011,0,0,0,0,-512,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.498765449,2.30E-07,0.49876533,0.498765706,0.498765636,0.498765332,0.498765532,0.498765346,0.498765412,0.00175131,23.8956,2.71629,0.357014,3,2,4,6.86223,1.28811,0.942059,0.247978,0,0,2.69702,0.364466,3,2,4,7.09919,1.26484,0.937075,0.259074,0.995448461,0.998270299,0.38,0.02,0.07,157.27,0.34,0.31,2.8,2.16,2.16,2.01
